gene,logFC,p_value,adj_p_value
PKD1L1-AS1,-0.5636197,0.335,0.458
CGNL1,-0.07575759,0.322,0.458
CNTNAP3P2,0.10775338,0.322,0.458
ZNF691,-0.04304488,0.323,0.459
C9ORF153,0.12958228,0.324,0.459
NUP42,-0.03407536,0.323,0.459
LOC105369974,-0.0674294,0.323,0.459
DUS3L,0.06090784,0.323,0.459
LOC107986495,0.08694738,0.324,0.459
LOC107984303,0.19616843,0.323,0.459
LOC105376781,0.10544673,0.323,0.459
SLC25A18,0.0844885,0.323,0.459
INSL5,-0.45651,0.336,0.459
URB1,-0.03560833,0.323,0.459
SNORD116-21,0.12446994,0.323,0.459
LOC102725227,0.14746077,0.323,0.459
CDK5,-0.1184064,0.336,0.459
PRMT3,0.03356573,0.323,0.459
SAMD10,0.06488275,0.323,0.459
CCDC17,0.05013076,0.323,0.459
MIR6870,-0.07510832,0.323,0.459
ZNF444,-0.07380791,0.324,0.459
GBAP1,-0.05429719,0.324,0.46
LOC105374024,0.1135654,0.324,0.46
MOBP,-0.4240797,0.337,0.46
CMTM8,0.06801411,0.324,0.46
MON1B,0.1010568,0.337,0.46
FOXG1,-0.3688398,0.337,0.46
KCNK4-TEX40,-0.10160437,0.324,0.46
LOC105375382,0.11561826,0.324,0.46
NEDD1,0.0332503,0.324,0.46
MIR23A,0.09194069,0.324,0.46
LRRTM3,-0.10513786,0.325,0.461
LOC107987361,0.13358598,0.325,0.461
LOC105371092,-0.21108779,0.325,0.461
HAT1,0.03364905,0.325,0.461
ADH4,-0.11559535,0.325,0.461
MRFAP1L1,0.0566349,0.338,0.461
LINC01089,0.03604546,0.325,0.461
KRT8,-0.17781555,0.325,0.461
C16ORF46,-0.09778194,0.325,0.461
LOC107987250,0.08942423,0.325,0.461
HNF4G,0.7034953,0.338,0.461
ANKRD36BP1,0.03532161,0.325,0.461
LOC100131635,0.10397061,0.325,0.461
SRP72,0.03227034,0.326,0.462
PTRHD1,0.04414447,0.326,0.462
OR52A1,-0.4383204,0.339,0.462
SIX3,-0.5097055,0.339,0.462
MAP3K10,-0.1842525,0.339,0.462
RETREG1,-0.1564838,0.339,0.462
LINC00674,0.03011606,0.326,0.462
IBA57,-0.05880099,0.326,0.462
ZNF133-AS1,0.05821689,0.326,0.462
MPO,-0.4375086,0.339,0.462
LINC02228,-0.10293697,0.327,0.462
ZNF436-AS1,-0.08639966,0.326,0.462
RIMS4,0.17256692,0.326,0.462
MIR193A,0.12337827,0.327,0.462
PTPRT,-0.09083485,0.326,0.462
LOC105375200,0.12501122,0.327,0.463
SEH1L,0.0297944,0.327,0.463
AMH,-0.3817729,0.34,0.463
DICER1-AS1,-0.06540852,0.327,0.463
TAC1,0.17380441,0.327,0.463
SRP14,0.0769534,0.34,0.463
PPP2R2D,0.02419506,0.327,0.463
CCDC57,-0.05435677,0.327,0.463
LOC105374482,-0.15259579,0.327,0.463
TRG-GCC1-5,0.0978848,0.327,0.463
LNCRNA-IUR,-0.06410381,0.327,0.463
MTREX,0.03237117,0.328,0.463
SLC9A5,-0.2940767,0.341,0.464
DPM1,0.0454678,0.328,0.464
MIR3909,-0.12003498,0.328,0.464
LOC107987112,0.08960418,0.328,0.464
SBNO1-AS1,-0.10685846,0.328,0.464
PPP4R3B-DT,0.06373483,0.328,0.464
LOC105371903,-0.08930958,0.328,0.464
STXBP4,-0.03593431,0.328,0.464
POLR2J2,0.10783149,0.328,0.464
ROBO3,-0.209481,0.341,0.464
LNCRNA-ATB,-0.25692647,0.328,0.464
TRS-AGA2-2,-0.11820989,0.328,0.464
GDA,-0.35931364,0.328,0.464
ETNK1,0.1003934,0.341,0.464
LIPG,-0.168141,0.329,0.465
LOC112268070,0.08241995,0.329,0.465
LOC102724446,-0.12599992,0.329,0.465
SUCLG2,0.03487348,0.329,0.465
MIR624,0.08871153,0.329,0.465
TLX3,-0.5867752,0.342,0.465
FRRS1L,0.22652051,0.33,0.466
ZNF853,-0.09439448,0.33,0.466
MMS22L,0.0399537,0.33,0.466
SLC25A45,-0.06538765,0.33,0.466
XPNPEP3,0.02211431,0.33,0.466
ASH1L-AS1,0.03230441,0.331,0.467
C6ORF15,0.14293379,0.331,0.467
CDK1,-0.155161,0.343,0.467
ATP6AP1L,0.08577179,0.331,0.467
CHRNG,0.4342893,0.344,0.468
LOC105370834,0.09897478,0.331,0.468
LDB3,-0.1616036,0.344,0.468
CLC,-0.5636116,0.345,0.469
IGLV5-45,-0.7128257,0.345,0.469
ACBD3,0.1518625,0.345,0.469
LOC105378825,-0.14968306,0.332,0.469
TEX11,0.4842992,0.346,0.469
INKA2,-0.3294715,0.345,0.469
ZNF282,-0.1068379,0.346,0.469
LOC105370855,-0.089449,0.333,0.47
SNORD24,0.08866296,0.333,0.47
LINC02568,0.2073317,0.333,0.47
LINC02585,-0.2452247,0.346,0.47
LOC107984312,-0.0605056,0.333,0.47
GLIS1,-0.08459623,0.333,0.47
FREM1,0.07346244,0.333,0.47
BLOC1S4,-0.04224865,0.333,0.47
MANSC4,-0.10256082,0.333,0.47
MIR23AHG,0.07014249,0.333,0.47
RRP1B,-0.02309016,0.333,0.47
ANO5,-0.13887104,0.333,0.47
TAMALIN-AS1,0.09021886,0.335,0.471
ZNF285,-0.11632972,0.334,0.471
LGR4-AS1,0.06283553,0.334,0.471
ALPG,-0.2843537,0.347,0.471
DRD2,-0.14041471,0.334,0.471
LRRC9,0.08052971,0.335,0.471
ZNF266,0.06365727,0.334,0.471
LOC101927727,-0.05723679,0.334,0.471
LOC107986959,0.1858108,0.335,0.472
RUNDC1,-0.02748283,0.335,0.472
ALKBH3-AS1,0.04661759,0.335,0.472
MAPRE2,-0.0699292,0.348,0.472
DHFRP3,-0.6302056,0.348,0.472
CCN6,0.4963273,0.348,0.472
FAM221B,-0.11482148,0.335,0.472
ARHGEF25,0.07558615,0.335,0.472
DHRS9,-0.238026,0.348,0.472
LOC101927268,0.11392044,0.335,0.472
CYP2C8,-0.14190925,0.335,0.472
LOC105369844,0.16413664,0.335,0.472
PHACTR3,-0.10706512,0.335,0.472
LOC101929667,-0.16318058,0.336,0.473
KRTAP12-2,-0.43127219,0.336,0.473
ZNF461,0.03310115,0.336,0.473
SBDS,0.03856648,0.336,0.473
ZNF684,0.0464815,0.336,0.473
AKR1C6P,0.1092514,0.336,0.473
LOC101929185,0.05446253,0.336,0.473
GPR108,0.03217275,0.336,0.473
PCDHB2,0.09554625,0.336,0.473
LOC105371877,-0.15626744,0.336,0.473
AGO2,0.02735977,0.336,0.473
HLX-AS1,0.10730831,0.336,0.473
LOC107985729,0.09351025,0.336,0.473
GP5,-0.4953079,0.35,0.473
SEC22B2P,-0.04600194,0.336,0.473
PCTP,-0.226295,0.35,0.473
PABPC5,-0.07189883,0.337,0.474
PIP5K1P1,0.06877913,0.337,0.474
LOC107985303,0.11572621,0.337,0.474
VGLL1,-0.4656379,0.351,0.474
FAM234A,-0.06279877,0.337,0.474
ABCA8,-0.09113835,0.337,0.474
GCG,0.4856412,0.352,0.475
GYS1,-0.0820269,0.352,0.475
COASY,-0.053686,0.352,0.475
UTP20,-0.0745848,0.352,0.475
LOC100240735,-0.12361122,0.338,0.475
GLUD1P3,0.05079775,0.338,0.475
BTBD8,0.06526717,0.338,0.475
SLC25A35,-0.07495228,0.338,0.475
TMED11P,-0.09485256,0.338,0.475
NPY,-0.5422505,0.352,0.475
APOC3,0.3655937,0.352,0.475
DNAJC16,0.0629568,0.352,0.475
PCCB,0.06867693,0.338,0.475
LOC112268148,-0.04992766,0.338,0.475
ZNF763,-0.04656698,0.338,0.475
MSX2,-0.3690449,0.353,0.476
TRMT10C,0.03778752,0.339,0.476
WRAP73,-0.04198833,0.339,0.476
PER2,-0.1665266,0.353,0.476
PGPEP1,-0.2753908,0.353,0.476
HMBOX1,-0.2008684,0.353,0.476
C3ORF33,0.05584181,0.339,0.476
SNORD114-3,-0.14162588,0.339,0.476
RABL3,0.0814241,0.353,0.476
NOX3,-0.5680318,0.353,0.476
AURKAP1,-0.04397217,0.34,0.477
PTOV1-AS2,0.05892528,0.34,0.477
MC2R,-0.4168354,0.354,0.477
LOC105377685,0.09086302,0.339,0.477
CCDC196,0.04719278,0.339,0.477
ZC3H12A-DT,0.07428011,0.34,0.477
GMPPB,-0.04131383,0.339,0.477
PCAT18,0.20276769,0.34,0.477
LOC102725116,0.1223702,0.34,0.477
ANKRD62P1-PARP4P3,0.1081633,0.34,0.477
AWAT2,0.38078426,0.339,0.477
ZFP41,0.0648879,0.34,0.477
TRNP1,-0.07924397,0.34,0.477
KRTAP5-11,-0.54028877,0.34,0.477
SLIT3-AS2,-0.08157687,0.34,0.477
PMS2CL,0.03520786,0.341,0.478
LOC107984363,0.12539428,0.341,0.478
GPRC5D-AS1,0.07051306,0.342,0.478
LOC107986302,0.06109478,0.341,0.478
LOC107984413,0.10870142,0.341,0.478
MIR573,0.06929571,0.341,0.478
LOC107985962,0.30721249,0.341,0.478
GPR156,-0.09141597,0.341,0.478
SLC7A5P2,0.05991816,0.341,0.478
LOC105373077,0.05878753,0.34,0.478
LOC107986918,-0.06428102,0.341,0.478
LOC105379185,0.13094755,0.341,0.478
SETDB2,0.0336366,0.341,0.478
XPC-AS1,0.0483121,0.341,0.478
PRH1-TAS2R14,-0.06751802,0.341,0.478
PPIP5K2,-0.0685529,0.355,0.478
OTOP2,0.20621075,0.341,0.478
MAP3K14-AS1,-0.05529002,0.342,0.479
GPR17,0.11475929,0.342,0.479
RIPK2-DT,-0.05148624,0.342,0.479
ZBTB42,-0.07462515,0.342,0.479
NHIP,0.2057461,0.342,0.479
LOC107986162,-0.05617235,0.342,0.479
LOC102724646,-0.08389499,0.343,0.48
LOC101930026,0.10842617,0.343,0.48
SAMD5,-0.12830416,0.343,0.48
TRAV12-2,-0.6081883,0.357,0.48
LOC105372261,-0.08576201,0.343,0.48
FBP1,-0.20373532,0.343,0.48
ZNF652,0.04429775,0.343,0.48
HACD3,-0.02903841,0.343,0.48
LCN1,-0.4051113,0.356,0.48
KRTAP5-1,-0.41427864,0.344,0.481
LOC105370781,0.13490848,0.344,0.481
LOC107984209,0.07098647,0.344,0.481
PLEKHA8,0.03152583,0.344,0.481
TNFAIP8L2-SCNM1,-0.03516627,0.344,0.481
GKN1,-0.4405271,0.358,0.481
LOC107985786,0.07587071,0.344,0.481
LOC105378669,-0.12814515,0.345,0.482
HNRNPA1L2,0.03507744,0.345,0.482
KCND3-IT1,-0.11093719,0.345,0.482
LOC105374260,0.11357323,0.345,0.482
SNORA51,-0.11282269,0.345,0.482
GPR45,0.4576954,0.359,0.482
WASHC2C,0.2186907,0.359,0.482
LOC105378308,-0.41423488,0.345,0.482
LOC107985923,-0.06855592,0.345,0.482
LOC646214,0.11981604,0.345,0.482
SERP2,-0.09532253,0.345,0.482
PCDHA9,-0.4520822,0.358,0.482
ADAM21,0.7455197,0.359,0.482
ZNF503-AS2,-0.06384352,0.345,0.482
FBXL9P,-0.04983074,0.345,0.482
LINC01883,0.18324662,0.345,0.482
RGS7BP,-0.17885634,0.345,0.482
XRCC5,-0.0399591,0.359,0.482
LOC105378347,0.12786753,0.345,0.482
H1-5,-0.0763282,0.345,0.482
ZNF202,-0.02927496,0.345,0.482
PLEKHG4B,-0.12851662,0.346,0.483
ARHGAP27P1,0.05360688,0.346,0.483
LINC00898,0.15726642,0.346,0.483
TGS1,-0.0966684,0.359,0.483
LOC105377632,-0.09723143,0.346,0.483
LOC107984577,0.092874,0.346,0.483
MRPL1,0.03788502,0.346,0.483
TSLP,-0.11735568,0.346,0.483
MIR4524B,-0.10504796,0.346,0.483
LOC105374933,-0.07418894,0.346,0.483
TESMIN,0.08595399,0.346,0.483
ETDC,0.08698681,0.347,0.484
LINC00685,0.08777045,0.347,0.484
MIR640,-0.09476382,0.347,0.484
UBE2E4P,-0.05920185,0.347,0.484
MIDN,-0.09601357,0.347,0.484
WDR90,0.07090697,0.347,0.484
EEF1AKMT4,-0.07867035,0.347,0.484
TMPRSS11GP,-0.16519408,0.347,0.484
ZBTB44-DT,0.13716875,0.348,0.485
SNORA8,0.05869687,0.348,0.485
GPR39,0.0778919,0.348,0.485
FAM13B-AS1,-0.05087832,0.348,0.485
OGFR-AS1,0.10185735,0.348,0.485
LOC107985130,0.06055496,0.348,0.485
COL6A4P2,-0.16124668,0.348,0.485
NPEPL1,-0.05130723,0.348,0.485
RAB5IF,-0.04642833,0.348,0.485
LEKR1,0.06557926,0.348,0.485
YBEY,0.05234137,0.349,0.486
FREM2,0.15807457,0.349,0.486
LRRC37A4P,0.15716859,0.349,0.486
LINC00649,-0.12217864,0.349,0.486
TPM3P9,0.06275872,0.349,0.486
HOXC10,0.0955015,0.362,0.486
AGAP1-IT1,-0.05621122,0.349,0.486
NAGK,0.03478677,0.349,0.486
VPS4A,0.0769683,0.363,0.486
LOC107987399,0.1177818,0.349,0.486
PF4,-0.4033117,0.363,0.486
SAMD13,0.09256712,0.35,0.487
ANTXR2,-0.05477105,0.35,0.487
LOC107984575,-0.08193416,0.35,0.487
CH507-9B2.8,-0.10756304,0.35,0.487
CHD1-DT,-0.07853377,0.35,0.487
CDC14C,-0.09461217,0.35,0.487
SAC3D1,0.06105893,0.35,0.487
ECMXP,0.12477878,0.35,0.487
KIF9-AS1,-0.05423123,0.35,0.487
FAM83D,0.08873386,0.35,0.487
SNORA50C,0.06526235,0.35,0.487
LOC107985360,-0.04669966,0.35,0.487
RSL1D1-DT,0.02475164,0.35,0.487
MAP3K19,-0.0623943,0.35,0.487
ZBTB24-DT,0.12192994,0.35,0.487
LOC112267861,0.07279578,0.35,0.487
SNORD25,0.07792187,0.351,0.488
TMEM238L,0.10041078,0.351,0.488
KRT74,-0.35030951,0.351,0.488
MIR8058,-0.11004943,0.351,0.488
ZGRF1,0.04706218,0.351,0.488
SENP8,0.03921,0.352,0.489
UTS2,-0.19056475,0.352,0.489
LOC107985504,-0.15144978,0.352,0.489
LINC01822,0.14801205,0.351,0.489
KIF12,0.14748283,0.352,0.489
SV2A,0.3306907,0.366,0.489
LSAMP-AS1,0.08700512,0.352,0.489
ZNF234,-0.02739119,0.353,0.49
LOC344967,0.08263761,0.353,0.49
IQCJ,0.37442306,0.352,0.49
MIR4637,0.1073816,0.353,0.49
STAG3,-0.5607703,0.366,0.49
SARS2,-0.0770996,0.366,0.49
AGPAT1,-0.1278406,0.367,0.49
NAA20,0.03308879,0.353,0.49
PLRG1,0.03151161,0.353,0.49
VTCN1,-0.16176244,0.353,0.49
LOC105374985,0.10376802,0.353,0.491
KRT38,-0.32379796,0.354,0.491
LOC105376875,-0.04443262,0.354,0.491
FAM120A2P,0.04225367,0.354,0.491
IFNA8,-0.6504514,0.368,0.491
TBC1D13,-0.0521991,0.367,0.491
SP2-AS1,-0.03828794,0.354,0.491
KIAA0513,0.06296927,0.355,0.492
CXCL6,0.4926905,0.368,0.492
SPATA1,-0.3175087,0.369,0.492
ZBBX,-0.5490529,0.368,0.492
LYG2,-0.1704094,0.355,0.492
SNRPG,-0.04846435,0.355,0.492
ADAT3,0.08057332,0.355,0.492
ARTN,-0.2942917,0.368,0.492
AKR1A1,-0.0846221,0.369,0.493
MRPL51,-0.04321226,0.355,0.493
PINLYP,-0.1517732,0.369,0.493
OR7A10,-0.5173789,0.369,0.493
GOLGA6L9,0.06506885,0.356,0.493
TRAV8-3,0.3903637,0.369,0.493
LOC107984336,0.04906347,0.356,0.493
KRT73,0.12792553,0.356,0.493
USP17L1,-0.12038521,0.356,0.493
NOTCH2NLR,0.12145241,0.356,0.493
KRT79,0.29608158,0.356,0.493
LOC105370108,-0.22897412,0.355,0.493
TMEM175,0.05193385,0.356,0.493
BBIP1,0.04905859,0.356,0.493
LOC100126584,0.08760662,0.356,0.494
STK32A,0.09426416,0.356,0.494
SNORD44,0.06966994,0.356,0.494
SOX14,0.4069497,0.37,0.494
NAXE,0.02432725,0.357,0.495
BCAS1,-0.13154857,0.357,0.495
FAM86B2,-0.09101369,0.358,0.495
CYP2C9,-0.2485515,0.371,0.495
LOC105378548,0.13851881,0.358,0.495
LOC105372859,0.04601857,0.357,0.495
CEP89,0.02619077,0.357,0.495
SULT6B2P,0.11504553,0.357,0.495
LOC107987331,-0.13033399,0.357,0.495
MIR3134,0.12354642,0.357,0.495
SNORD67,0.08779548,0.357,0.495
LOC101927863,0.08106671,0.357,0.495
SWI5,-0.04088762,0.357,0.495
LOC107985694,0.10415438,0.358,0.495
UBE4A,0.02319737,0.358,0.495
EFTUD2,-0.02598551,0.358,0.496
DOT1L,-0.3073612,0.372,0.496
LOC102725180,-0.08520331,0.358,0.496
NXNL2,0.15190129,0.359,0.496
TTC23L-AS1,0.07674122,0.358,0.496
NKAIN3,-0.09959416,0.358,0.496
LOC105370117,-0.10059421,0.359,0.496
ND3,0.0760517,0.358,0.496
TGIF2-RAB5IF,-0.04534752,0.36,0.497
LOC105371573,0.08573967,0.359,0.497
LINC02145,-0.16414456,0.359,0.497
LOC101927952,-0.08919999,0.361,0.498
PPP1R26-AS1,0.07027902,0.36,0.498
NSUN5P2,0.03859424,0.361,0.498
NFATC2,0.04967164,0.36,0.498
LOC107984220,0.06707445,0.36,0.498
SCNM1,-0.03355601,0.36,0.498
LOC105371901,0.12006829,0.361,0.498
DHRS4-AS1,-0.03099421,0.36,0.498
OR10C1,-0.4789509,0.374,0.498
LOC105377488,0.12368466,0.361,0.498
LMBR1L,0.075516,0.374,0.498
LINC01960,-0.11781276,0.36,0.498
LOC105379087,-0.05825673,0.361,0.498
LOC340512,0.05771334,0.361,0.498
CHAC1,-0.30009671,0.36,0.498
MTRNR2L4,-0.11109126,0.361,0.498
DDIAS,-0.06808826,0.36,0.498
MIR26A2,-0.08419569,0.361,0.499
DGKQ,-0.4549554,0.375,0.499
DUSP10,-0.03984915,0.361,0.499
TP73-AS1,-0.03904688,0.362,0.499
MIR3941,-0.10398705,0.362,0.499
LOC100507472,-0.08205634,0.362,0.499
OAZ3,0.03867211,0.361,0.499
OPLAH,0.1303383,0.375,0.499
NICN1,-0.04959671,0.362,0.499
LOC105374920,0.10943015,0.362,0.499
SNORA15B-1,0.10452983,0.361,0.499
H2AC14,-0.07568798,0.362,0.5
LOC107986451,-0.07789969,0.362,0.5
LOC105378410,0.05229659,0.363,0.5
FAM83A,-0.13899897,0.362,0.5
ACOXL,-0.09937489,0.363,0.5
PSMD8,0.0363997,0.363,0.5
IVL,0.1553702,0.376,0.5
MUS81,-0.076487,0.376,0.5
TJAP1,-0.04012669,0.363,0.5
SPACA6-AS1,0.08248508,0.363,0.5
LAMA4-AS1,-0.10016432,0.363,0.5
PDE12,-0.02118047,0.362,0.5
ABI3BP,0.08061198,0.363,0.5
ADAMTS9-AS2,0.07203109,0.362,0.5
YPEL5,0.0475174,0.376,0.5
KIF25,-0.1387751,0.376,0.5
MAL,0.09867172,0.364,0.501
DIAPH2-AS1,0.06828255,0.364,0.501
MIR4640,0.10847952,0.364,0.501
LOC107985152,0.05149268,0.363,0.501
LOC101929828,0.08640111,0.364,0.501
LOC105376278,0.05147063,0.364,0.501
EYA4,-0.14596041,0.364,0.501
CLEC4OP,0.17680791,0.364,0.501
STK40,0.0449037,0.364,0.501
PSRC1,-0.1632062,0.377,0.501
UBE3D,0.03681196,0.364,0.501
SNORD60,0.07309013,0.364,0.501
SNORD49A,-0.06233858,0.364,0.501
LOC107985231,-0.08057042,0.364,0.501
LOC107985695,-0.20287028,0.363,0.501
IP6K1,-0.0388536,0.364,0.501
NECAB2,0.3317266,0.378,0.502
NUP98,-0.0528348,0.378,0.502
GTF3C2-AS2,0.03566895,0.364,0.502
DDX11L2,0.08730127,0.365,0.502
LRG1,-0.25878711,0.365,0.502
LOC101929248,0.08584095,0.365,0.502
LOC100134317,-0.10550814,0.365,0.502
CDCA2,0.06569094,0.365,0.502
LOC100996549,0.09850313,0.365,0.502
USP17L4,-0.11764679,0.365,0.502
PABIR2,-0.02429965,0.365,0.503
UPK3BL1,0.11142857,0.366,0.503
LOC105369458,0.13043533,0.366,0.503
LOC105374103,0.08753479,0.366,0.503
NOM1,0.02735061,0.366,0.503
DHX29,-0.0563576,0.379,0.503
IVNS1ABP,-0.0752561,0.379,0.503
LOC107984673,-0.0997142,0.366,0.503
LOC105373234,0.15204951,0.366,0.503
IL36G,-0.2067574,0.38,0.504
FAM27E4,0.09179447,0.367,0.504
LOC105372173,-0.12879415,0.367,0.504
LOC105376759,-0.07857215,0.367,0.504
ZNF558,0.02609779,0.366,0.504
LOC101927603,0.07638242,0.367,0.504
LOC105377621,0.09078875,0.367,0.504
AADACL2-AS1,-0.16757899,0.367,0.504
LOC112268253,0.10489099,0.367,0.504
LLPH-DT,-0.1217943,0.366,0.504
LOC112268450,0.07417278,0.367,0.504
MRPS15,-0.083094,0.38,0.504
COQ10A,-0.03893354,0.367,0.504
LOC107984624,0.3856251,0.368,0.505
LOC107984125,0.2110661,0.368,0.505
LOC107984506,-0.07852911,0.368,0.505
USH1G,0.12222745,0.368,0.505
TGFB2-OT1,-0.07335027,0.368,0.505
LOC101927377,-0.05825044,0.367,0.505
GUCA1A,0.3358362,0.381,0.505
ZNF555,-0.03872432,0.368,0.505
PNPT1,-0.03541719,0.367,0.505
IFT56,0.1447131,0.381,0.505
MAML1,0.048886,0.381,0.505
RAD51,0.1051739,0.381,0.505
SNHG11,0.03926446,0.367,0.505
CCDC159,-0.03851014,0.368,0.505
LOC105374120,0.12944224,0.367,0.505
ANGPTL3,0.0530254,0.367,0.505
LOC105379016,0.06393869,0.368,0.506
LOC107985733,-0.09146161,0.369,0.506
LOC100128885,0.30235914,0.368,0.506
LOC729968,-0.53301886,0.369,0.506
PABPN1,0.02142638,0.368,0.506
LIPF,0.3543434,0.383,0.506
TRNG,-0.07644641,0.369,0.506
PDE6G,-0.10665307,0.369,0.506
FAM41C,0.10582697,0.369,0.506
PFKP,0.0814082,0.382,0.506
CR2,-0.6717705,0.383,0.507
SCAND2P,-0.1335837,0.384,0.507
MAGEA1,-0.5005179,0.384,0.507
TESK1,0.086889,0.384,0.507
GEMIN8,-0.134691,0.384,0.507
LOC105370794,0.06534488,0.37,0.507
PCSK6-AS1,-0.12342705,0.37,0.507
LOC105369631,0.08640276,0.37,0.507
RUNX3,-0.1071246,0.384,0.507
NUP214,-0.0847159,0.384,0.507
HAL,0.2224016,0.383,0.507
LINC00563,0.3649475,0.384,0.507
ZNF48,0.04701333,0.37,0.507
LOC105372826,0.10556956,0.37,0.507
DNAJC22,-0.3000782,0.385,0.508
INHBE,0.5090503,0.385,0.508
CCDC28B,0.203751,0.385,0.508
RNA45SN3,0.10679532,0.371,0.508
NINL,-0.1124021,0.385,0.508
PIWIL2-DT,-0.06282626,0.37,0.508
ZDBF2,-0.04216164,0.37,0.508
PPP1R3F,0.03425024,0.37,0.508
CTCF-DT,0.07196143,0.371,0.508
RNU5E-1,0.10148497,0.37,0.508
DCAF4L1,-0.07768917,0.37,0.508
HMHB1,0.376524,0.386,0.509
AADACP1,-0.17375214,0.372,0.509
RPTN,-0.17925551,0.371,0.509
MIR6721,0.12688572,0.371,0.509
LOC101929388,0.11906467,0.371,0.509
KDM5D,-0.8833925,0.386,0.509
DMP1,0.2814733,0.386,0.509
PRAME,-0.4407438,0.386,0.509
LOC107984011,-0.08610802,0.372,0.509
LOC107985595,0.04765515,0.371,0.509
BEST4,0.09325505,0.372,0.509
TMC2,-0.10296491,0.371,0.509
TCF7,-0.04271368,0.373,0.51
EEIG1,0.0943125,0.387,0.51
TMSB15B-AS1,-0.10513768,0.373,0.51
LOC112268236,-0.08674469,0.372,0.51
TMLHE,-0.02502081,0.372,0.51
ASB7,-0.02063403,0.373,0.51
PAN3-AS1,0.03673329,0.373,0.51
SREBF1,-0.09329234,0.372,0.51
PPP1R2C,-0.3375817,0.387,0.51
LOC103344931,-0.02941829,0.372,0.51
SUGT1P4-STRA6LP,0.05690469,0.373,0.51
STAM-DT,-0.09397189,0.373,0.51
ZNF765,0.04215774,0.373,0.511
LOC107985263,0.03955658,0.373,0.511
DLGAP1-AS5,0.14425822,0.374,0.511
LINC02562,-0.18871791,0.374,0.511
GH2,-0.385506,0.387,0.511
GGN,-0.075196,0.374,0.511
TRIM65,-0.04099954,0.373,0.511
KLC2-AS1,0.05994764,0.374,0.511
AJAP1,-0.10421384,0.375,0.512
STAC2,-0.1717554,0.374,0.512
LOC102723769,0.1214844,0.374,0.512
LOC102724965,-0.05016146,0.374,0.512
HSPA12B,-0.07505336,0.375,0.512
C6ORF226,0.04663953,0.374,0.512
MIR7847,0.07097978,0.374,0.512
RPL23AP7,0.04469762,0.375,0.512
LOC105376481,0.11526514,0.375,0.512
LOC101929540,-0.04290031,0.375,0.512
DIP2C-AS1,-0.04106545,0.374,0.512
TBCC,-0.0441934,0.388,0.512
OPRK1,-0.3368767,0.388,0.512
VPS37D,0.07614748,0.374,0.512
OCIAD1,0.0219686,0.375,0.512
PYROXD2,0.05685326,0.375,0.513
LINC01126,0.05721372,0.376,0.513
BRS3,-0.2845362,0.389,0.513
ZNF142,0.0691082,0.39,0.513
PPP6R3,0.0665885,0.389,0.513
PCDH11Y,-0.181135,0.376,0.513
LOC105377803,0.11793652,0.376,0.513
CKAP2L,-0.07476459,0.377,0.514
CNTNAP3B,0.1049395,0.376,0.514
NUP58,0.02639185,0.376,0.514
LOC107985023,0.05053396,0.376,0.514
LOC107985067,0.09993371,0.376,0.514
ARHGEF7-AS2,-0.08491921,0.376,0.514
LOC105372484,0.08955135,0.376,0.514
IHO1,-0.07609371,0.377,0.514
ACE2,-0.12200557,0.376,0.514
STX18,-0.01656099,0.377,0.514
ARHGEF10,0.04284291,0.376,0.514
EP300-AS1,0.0933302,0.377,0.514
GGACT,-0.03004106,0.377,0.514
TRQ-CTG6-1,-0.10904725,0.377,0.515
TBC1D21,-0.12163338,0.377,0.515
LOC105373346,-0.17363894,0.378,0.515
CBX1,0.02846209,0.377,0.515
LINC02878,-0.11205571,0.377,0.515
LOC93429,0.08676949,0.378,0.515
GMPR,-0.06527886,0.378,0.515
ZNF804A,-0.3052283,0.391,0.515
SERBP1,0.03198511,0.378,0.515
LOC107984340,0.03414858,0.377,0.515
LRRC34,0.03903604,0.378,0.515
LOC101927615,-0.16946301,0.378,0.515
LINC00537,0.05755333,0.377,0.515
ZRSR2,-0.05030605,0.378,0.515
FGF8,0.2437171,0.392,0.515
CCNJ,-0.1005251,0.392,0.515
LOC107984862,-0.0983631,0.378,0.515
GRSF1,0.02314712,0.379,0.516
MIR4505,0.06620456,0.378,0.516
LRRIQ1,0.13374092,0.378,0.516
TOMM5,-0.04329634,0.379,0.516
HTD2,0.02286933,0.379,0.516
DLG5-AS1,0.06690984,0.379,0.516
SEPSECS-AS1,-0.0985157,0.379,0.516
DCDC2,0.14481459,0.379,0.516
APCDD1L,-0.07835226,0.378,0.516
LOC110091768,0.07264142,0.379,0.516
CALCB,0.3729274,0.392,0.516
LOC101929710,-0.08458955,0.379,0.516
UGT2B7,0.21819257,0.379,0.517
LOC105375126,0.04705608,0.38,0.517
LOC107986876,0.03780728,0.38,0.518
RETREG1-AS1,-0.08808781,0.38,0.518
SELENOT,-0.03777518,0.381,0.518
SCARNA18,0.1008472,0.381,0.518
CTC-338M12.4,-0.1054108,0.395,0.518
LOC105375001,0.07179058,0.381,0.518
BTBD9-AS1,0.05562251,0.381,0.518
SNORD121A,0.08734828,0.381,0.518
NACC1,-0.05840579,0.38,0.518
LOC105370556,0.06456996,0.38,0.518
SENP1,-0.02300695,0.38,0.518
MFSD2B,0.05212274,0.381,0.518
LEF1-AS1,0.09115563,0.382,0.519
LOC105375952,0.11159063,0.381,0.519
HEPHL1,-0.28217655,0.382,0.519
