ID	adj.P.Val	P.Value	t	B	logFC
55582_at	9.39e-01	8.34e-01	2.12e-01	-6.36808	6.54e-02
27336_at	9.39e-01	8.34e-01	2.12e-01	-6.3681	3.19e-02
9796_at	9.39e-01	8.34e-01	-2.11e-01	-6.36812	-4.94e-02
100506444_at	9.39e-01	8.34e-01	-2.11e-01	-6.36812	-4.55e-02
101410542_at	9.39e-01	8.34e-01	-2.11e-01	-6.36812	-5.02e-02
7286_at	9.39e-01	8.34e-01	-2.11e-01	-6.36813	-5.24e-02
9892_at	9.39e-01	8.34e-01	-2.11e-01	-6.36814	-2.57e-02
114790_at	9.39e-01	8.34e-01	2.11e-01	-6.36815	5.42e-02
100133461_at	9.39e-01	8.34e-01	-2.11e-01	-6.36816	-3.49e-02
4582_at	9.39e-01	8.34e-01	-2.11e-01	-6.36821	-8.51e-02
645367_at	9.39e-01	8.34e-01	-2.11e-01	-6.36822	-5.52e-02
64400_at	9.39e-01	8.34e-01	2.11e-01	-6.36823	5.41e-02
336_at	9.39e-01	8.34e-01	-2.11e-01	-6.36824	-6.04e-02
55754_at	9.39e-01	8.34e-01	2.11e-01	-6.36824	3.63e-02
6341_at	9.39e-01	8.34e-01	-2.11e-01	-6.36826	-5.55e-02
152578_at	9.39e-01	8.34e-01	-2.11e-01	-6.36826	-3.11e-02
3713_at	9.39e-01	8.35e-01	2.11e-01	-6.36829	3.96e-02
27127_at	9.39e-01	8.35e-01	2.11e-01	-6.36829	2.86e-02
6520_at	9.39e-01	8.35e-01	-2.11e-01	-6.36829	-5.15e-02
91646_at	9.39e-01	8.35e-01	-2.11e-01	-6.3683	-4.56e-02
28943_at	9.39e-01	8.35e-01	-2.11e-01	-6.3683	-1.19e-01
6872_at	9.39e-01	8.35e-01	-2.10e-01	-6.36833	-6.52e-02
3512_at	9.39e-01	8.35e-01	-2.10e-01	-6.36833	-1.74e-01
149095_at	9.39e-01	8.35e-01	2.10e-01	-6.36833	3.84e-02
3421_at	9.39e-01	8.35e-01	2.10e-01	-6.36833	3.20e-02
57172_at	9.39e-01	8.35e-01	-2.10e-01	-6.36835	-8.44e-02
6575_at	9.39e-01	8.35e-01	2.10e-01	-6.36835	5.60e-02
80127_at	9.39e-01	8.35e-01	2.10e-01	-6.36836	7.21e-02
731656_at	9.39e-01	8.35e-01	2.10e-01	-6.36837	3.27e-02
285484_at	9.39e-01	8.35e-01	2.10e-01	-6.36837	3.82e-02
388015_at	9.39e-01	8.35e-01	-2.10e-01	-6.36839	-4.42e-02
100302236_at	9.39e-01	8.35e-01	-2.10e-01	-6.3684	-7.94e-02
57719_at	9.39e-01	8.35e-01	2.10e-01	-6.36842	3.70e-02
55001_at	9.39e-01	8.35e-01	-2.10e-01	-6.36843	-3.81e-02
442028_at	9.39e-01	8.35e-01	2.10e-01	-6.36844	4.17e-02
387723_at	9.39e-01	8.35e-01	2.10e-01	-6.36844	4.56e-02
27039_at	9.39e-01	8.35e-01	2.10e-01	-6.36845	2.90e-02
138882_at	9.39e-01	8.35e-01	2.10e-01	-6.36849	5.84e-02
101928118_at	9.39e-01	8.35e-01	-2.10e-01	-6.36849	-5.44e-02
169834_at	9.39e-01	8.35e-01	2.10e-01	-6.3685	7.48e-02
101805492_at	9.39e-01	8.35e-01	-2.10e-01	-6.3685	-4.74e-02
10775_at	9.39e-01	8.35e-01	2.10e-01	-6.3685	4.72e-02
51285_at	9.39e-01	8.35e-01	-2.10e-01	-6.36851	-5.92e-02
338440_at	9.39e-01	8.35e-01	2.10e-01	-6.36852	4.01e-02
129450_at	9.39e-01	8.35e-01	-2.09e-01	-6.36854	-9.73e-02
246329_at	9.39e-01	8.35e-01	-2.09e-01	-6.36855	-3.87e-02
79958_at	9.39e-01	8.35e-01	-2.09e-01	-6.36855	-4.88e-02
26064_at	9.39e-01	8.36e-01	2.09e-01	-6.36855	3.42e-02
102723838_at	9.39e-01	8.36e-01	-2.09e-01	-6.36856	-2.99e-02
84934_at	9.39e-01	8.36e-01	2.09e-01	-6.36856	5.09e-02
245911_at	9.39e-01	8.36e-01	-2.09e-01	-6.36857	-4.71e-02
390003_at	9.39e-01	8.36e-01	2.09e-01	-6.36859	2.75e-02
53844_at	9.39e-01	8.36e-01	-2.09e-01	-6.3686	-7.65e-02
83659_at	9.40e-01	8.36e-01	2.09e-01	-6.36865	3.73e-02
54475_at	9.40e-01	8.36e-01	-2.09e-01	-6.36868	-4.50e-02
57106_at	9.40e-01	8.36e-01	2.09e-01	-6.36871	3.61e-02
27342_at	9.40e-01	8.36e-01	2.09e-01	-6.36871	4.39e-02
6193_at	9.40e-01	8.36e-01	-2.09e-01	-6.36874	-2.91e-02
119765_at	9.40e-01	8.36e-01	-2.08e-01	-6.36875	-4.88e-02
2848_at	9.40e-01	8.36e-01	-2.08e-01	-6.36875	-4.36e-02
9616_at	9.40e-01	8.36e-01	-2.08e-01	-6.36877	-3.84e-02
100422930_at	9.40e-01	8.36e-01	-2.08e-01	-6.36879	-4.07e-02
4175_at	9.40e-01	8.36e-01	-2.08e-01	-6.36879	-7.04e-02
51258_at	9.40e-01	8.36e-01	2.08e-01	-6.3688	3.02e-02
56953_at	9.40e-01	8.36e-01	2.08e-01	-6.36881	7.42e-02
5881_at	9.40e-01	8.36e-01	-2.08e-01	-6.36881	-5.72e-02
100506022_at	9.40e-01	8.36e-01	2.08e-01	-6.36882	6.14e-02
100423042_at	9.40e-01	8.37e-01	-2.08e-01	-6.36882	-2.34e-02
57586_at	9.40e-01	8.37e-01	-2.08e-01	-6.36883	-5.35e-02
28234_at	9.40e-01	8.37e-01	2.08e-01	-6.36884	3.71e-02
128646_at	9.40e-01	8.37e-01	2.08e-01	-6.36887	3.77e-02
131408_at	9.40e-01	8.37e-01	2.08e-01	-6.36888	4.41e-02
23101_at	9.40e-01	8.37e-01	2.08e-01	-6.36888	3.92e-02
60559_at	9.40e-01	8.37e-01	2.08e-01	-6.36888	3.84e-02
6936_at	9.40e-01	8.37e-01	-2.08e-01	-6.36888	-3.37e-02
729467_at	9.40e-01	8.37e-01	2.08e-01	-6.3689	5.17e-02
10621_at	9.40e-01	8.37e-01	2.08e-01	-6.3689	4.69e-02
60314_at	9.40e-01	8.37e-01	-2.08e-01	-6.36891	-4.52e-02
4857_at	9.40e-01	8.37e-01	-2.08e-01	-6.36893	-6.94e-02
100288181_at	9.40e-01	8.37e-01	2.08e-01	-6.36894	3.11e-02
3622_at	9.40e-01	8.37e-01	-2.07e-01	-6.36897	-5.60e-02
4009_at	9.40e-01	8.37e-01	2.07e-01	-6.36897	3.53e-02
79728_at	9.40e-01	8.37e-01	-2.07e-01	-6.36899	-5.15e-02
7069_at	9.40e-01	8.37e-01	2.07e-01	-6.36902	7.54e-02
441455_at	9.40e-01	8.37e-01	2.07e-01	-6.36906	4.93e-02
100129917_at	9.40e-01	8.37e-01	-2.07e-01	-6.36906	-7.12e-02
100506175_at	9.40e-01	8.38e-01	-2.07e-01	-6.36909	-4.99e-02
100287632_at	9.40e-01	8.38e-01	-2.07e-01	-6.36912	-3.83e-02
100129027_at	9.40e-01	8.38e-01	-2.07e-01	-6.36913	-3.97e-02
2847_at	9.40e-01	8.38e-01	2.06e-01	-6.36917	3.24e-02
55763_at	9.40e-01	8.38e-01	2.06e-01	-6.36918	2.76e-02
113235_at	9.40e-01	8.38e-01	-2.06e-01	-6.36923	-5.83e-02
55228_at	9.40e-01	8.38e-01	2.06e-01	-6.36923	4.74e-02
214_at	9.40e-01	8.38e-01	-2.06e-01	-6.36924	-4.47e-02
170958_at	9.40e-01	8.38e-01	-2.06e-01	-6.36926	-1.37e-01
28652_at	9.40e-01	8.38e-01	2.06e-01	-6.36926	3.68e-02
10641_at	9.40e-01	8.38e-01	-2.06e-01	-6.36926	-5.29e-02
51125_at	9.40e-01	8.38e-01	2.06e-01	-6.36926	2.75e-02
728464_at	9.40e-01	8.38e-01	2.06e-01	-6.36927	6.02e-02
284114_at	9.40e-01	8.38e-01	-2.06e-01	-6.36928	-4.49e-02
965_at	9.40e-01	8.38e-01	-2.06e-01	-6.3693	-4.23e-02
407025_at	9.40e-01	8.38e-01	-2.06e-01	-6.36932	-5.22e-02
387104_at	9.40e-01	8.38e-01	-2.06e-01	-6.36934	-7.80e-02
53344_at	9.40e-01	8.38e-01	-2.06e-01	-6.36934	-5.19e-02
678_at	9.40e-01	8.38e-01	2.06e-01	-6.36935	7.34e-02
6400_at	9.40e-01	8.38e-01	2.06e-01	-6.36935	3.83e-02
100131193_at	9.40e-01	8.39e-01	2.06e-01	-6.36936	5.22e-02
348825_at	9.40e-01	8.39e-01	2.05e-01	-6.36938	7.35e-02
81537_at	9.40e-01	8.39e-01	-2.05e-01	-6.36941	-5.59e-02
8356_at	9.40e-01	8.39e-01	2.05e-01	-6.36942	4.97e-02
1142_at	9.40e-01	8.39e-01	2.05e-01	-6.36942	4.06e-02
152110_at	9.40e-01	8.39e-01	2.05e-01	-6.36943	2.84e-02
90987_at	9.40e-01	8.39e-01	2.05e-01	-6.36944	6.86e-02
9055_at	9.40e-01	8.39e-01	2.05e-01	-6.36945	9.07e-02
102723778_at	9.40e-01	8.39e-01	2.05e-01	-6.36946	4.53e-02
149563_at	9.40e-01	8.39e-01	-2.05e-01	-6.36946	-4.91e-02
9696_at	9.40e-01	8.39e-01	-2.05e-01	-6.36949	-5.24e-02
2996_at	9.41e-01	8.39e-01	-2.05e-01	-6.36951	-1.08e-01
100505806_at	9.41e-01	8.39e-01	-2.05e-01	-6.36953	-5.13e-02
411_at	9.41e-01	8.39e-01	2.05e-01	-6.36953	5.37e-02
64864_at	9.41e-01	8.39e-01	2.05e-01	-6.36955	4.28e-02
127294_at	9.41e-01	8.39e-01	-2.05e-01	-6.36955	-7.67e-02
57542_at	9.41e-01	8.39e-01	-2.05e-01	-6.36956	-6.04e-02
101928196_at	9.41e-01	8.39e-01	-2.04e-01	-6.36958	-2.55e-02
84614_at	9.41e-01	8.39e-01	-2.04e-01	-6.36959	-3.51e-02
64949_at	9.41e-01	8.39e-01	2.04e-01	-6.3696	4.64e-02
286362_at	9.41e-01	8.39e-01	2.04e-01	-6.36962	2.99e-02
255167_at	9.41e-01	8.40e-01	2.04e-01	-6.36965	3.56e-02
7389_at	9.41e-01	8.40e-01	-2.04e-01	-6.36965	-3.68e-02
200810_at	9.41e-01	8.40e-01	-2.04e-01	-6.36969	-4.13e-02
54539_at	9.41e-01	8.40e-01	2.04e-01	-6.36971	2.93e-02
414157_at	9.41e-01	8.40e-01	-2.04e-01	-6.36973	-5.05e-02
442523_at	9.41e-01	8.40e-01	2.04e-01	-6.36973	5.84e-02
100616267_at	9.41e-01	8.40e-01	-2.04e-01	-6.36975	-3.88e-02
64983_at	9.41e-01	8.40e-01	-2.04e-01	-6.36976	-4.33e-02
1000_at	9.41e-01	8.40e-01	2.04e-01	-6.36976	8.92e-02
9394_at	9.41e-01	8.40e-01	-2.04e-01	-6.36977	-8.30e-02
91754_at	9.41e-01	8.40e-01	2.04e-01	-6.36978	3.57e-02
55879_at	9.41e-01	8.40e-01	-2.03e-01	-6.3698	-3.91e-02
130617_at	9.41e-01	8.40e-01	2.03e-01	-6.36981	4.00e-02
10209_at	9.41e-01	8.40e-01	2.03e-01	-6.36983	2.18e-02
134187_at	9.41e-01	8.40e-01	-2.03e-01	-6.36983	-3.47e-02
100507389_at	9.41e-01	8.40e-01	-2.03e-01	-6.36984	-3.01e-02
8600_at	9.41e-01	8.40e-01	2.03e-01	-6.36985	2.93e-02
84985_at	9.41e-01	8.40e-01	2.03e-01	-6.36985	3.86e-02
23626_at	9.41e-01	8.40e-01	2.03e-01	-6.36988	2.98e-02
1_at	9.41e-01	8.41e-01	-2.03e-01	-6.36991	-3.78e-02
64116_at	9.41e-01	8.41e-01	-2.03e-01	-6.36994	-6.35e-02
1019_at	9.41e-01	8.41e-01	2.03e-01	-6.36995	3.95e-02
51513_at	9.41e-01	8.41e-01	-2.02e-01	-6.37001	-4.27e-02
389715_at	9.41e-01	8.41e-01	-2.02e-01	-6.37001	-4.15e-02
101927087_at	9.41e-01	8.41e-01	-2.02e-01	-6.37002	-5.60e-02
1123_at	9.41e-01	8.41e-01	-2.02e-01	-6.37003	-4.96e-02
114625_at	9.41e-01	8.41e-01	2.02e-01	-6.37004	4.79e-02
2055_at	9.41e-01	8.41e-01	2.02e-01	-6.37005	5.69e-02
9333_at	9.41e-01	8.41e-01	2.02e-01	-6.37006	3.71e-02
430_at	9.41e-01	8.41e-01	2.02e-01	-6.37007	3.21e-02
3763_at	9.41e-01	8.41e-01	2.02e-01	-6.37009	3.86e-02
23287_at	9.41e-01	8.41e-01	-2.02e-01	-6.3701	-4.31e-02
7301_at	9.41e-01	8.41e-01	2.02e-01	-6.37011	9.49e-02
201965_at	9.42e-01	8.42e-01	-2.02e-01	-6.37016	-5.16e-02
51104_at	9.42e-01	8.42e-01	-2.01e-01	-6.3702	-5.10e-02
2705_at	9.42e-01	8.42e-01	-2.01e-01	-6.37022	-7.45e-02
51027_at	9.42e-01	8.42e-01	2.01e-01	-6.37023	5.39e-02
5030_at	9.42e-01	8.42e-01	-2.01e-01	-6.37023	-4.20e-02
55890_at	9.42e-01	8.42e-01	-2.01e-01	-6.37023	-5.27e-02
100287226_at	9.42e-01	8.42e-01	-2.01e-01	-6.37024	-4.08e-02
100996624_at	9.42e-01	8.42e-01	-2.01e-01	-6.37027	-3.55e-02
100036565_at	9.42e-01	8.42e-01	2.01e-01	-6.37027	3.43e-02
151473_at	9.42e-01	8.42e-01	-2.01e-01	-6.3703	-4.95e-02
440518_at	9.42e-01	8.42e-01	2.01e-01	-6.37032	3.42e-02
29841_at	9.42e-01	8.42e-01	-2.01e-01	-6.37033	-3.31e-02
9196_at	9.42e-01	8.42e-01	-2.01e-01	-6.37034	-3.15e-02
285888_at	9.42e-01	8.42e-01	2.00e-01	-6.3704	3.23e-02
79038_at	9.42e-01	8.43e-01	2.00e-01	-6.37045	4.36e-02
51124_at	9.42e-01	8.43e-01	2.00e-01	-6.37046	4.48e-02
399_at	9.42e-01	8.43e-01	-2.00e-01	-6.37047	-4.06e-02
101927752_at	9.42e-01	8.43e-01	-2.00e-01	-6.37049	-6.79e-02
150577_at	9.42e-01	8.43e-01	2.00e-01	-6.3705	3.38e-02
5630_at	9.42e-01	8.43e-01	2.00e-01	-6.37053	4.39e-02
59271_at	9.42e-01	8.43e-01	-2.00e-01	-6.37055	-4.30e-02
163479_at	9.42e-01	8.43e-01	2.00e-01	-6.37055	3.96e-02
102723615_at	9.42e-01	8.43e-01	2.00e-01	-6.37056	3.34e-02
128876_at	9.42e-01	8.43e-01	2.00e-01	-6.37056	3.20e-02
27023_at	9.42e-01	8.43e-01	2.00e-01	-6.37058	5.52e-02
9378_at	9.42e-01	8.43e-01	1.99e-01	-6.37059	3.59e-02
101927612_at	9.42e-01	8.43e-01	-1.99e-01	-6.3706	-4.19e-02
83737_at	9.42e-01	8.43e-01	-1.99e-01	-6.37061	-2.74e-02
8277_at	9.42e-01	8.43e-01	-1.99e-01	-6.37062	-5.77e-02
100422923_at	9.42e-01	8.43e-01	-1.99e-01	-6.37062	-3.68e-02
7752_at	9.42e-01	8.43e-01	1.99e-01	-6.37065	5.30e-02
1910_at	9.42e-01	8.43e-01	1.99e-01	-6.37066	9.60e-02
101929655_at	9.42e-01	8.44e-01	1.99e-01	-6.37067	3.75e-02
340665_at	9.42e-01	8.44e-01	1.99e-01	-6.37069	3.04e-02
725_at	9.42e-01	8.44e-01	-1.99e-01	-6.37069	-3.15e-02
23556_at	9.42e-01	8.44e-01	1.99e-01	-6.37071	5.14e-02
81327_at	9.42e-01	8.44e-01	-1.99e-01	-6.37073	-6.18e-02
100129603_at	9.42e-01	8.44e-01	-1.99e-01	-6.37075	-3.22e-02
168667_at	9.42e-01	8.44e-01	1.99e-01	-6.37075	3.20e-02
101929086_at	9.42e-01	8.44e-01	1.99e-01	-6.37077	3.71e-02
100422827_at	9.42e-01	8.44e-01	-1.98e-01	-6.37079	-5.36e-02
401463_at	9.42e-01	8.44e-01	-1.98e-01	-6.3708	-2.67e-02
101927363_at	9.42e-01	8.44e-01	1.98e-01	-6.37081	2.98e-02
2905_at	9.42e-01	8.44e-01	1.98e-01	-6.37081	4.58e-02
79820_at	9.42e-01	8.44e-01	1.98e-01	-6.37082	3.59e-02
693133_at	9.42e-01	8.44e-01	-1.98e-01	-6.37082	-1.22e-01
6360_at	9.42e-01	8.44e-01	-1.98e-01	-6.37083	-2.81e-02
7475_at	9.42e-01	8.44e-01	-1.98e-01	-6.37083	-4.53e-02
100302121_at	9.42e-01	8.44e-01	1.98e-01	-6.37083	4.75e-02
2957_at	9.42e-01	8.44e-01	1.98e-01	-6.37084	2.77e-02
28787_at	9.42e-01	8.44e-01	1.98e-01	-6.37085	4.16e-02
89891_at	9.42e-01	8.44e-01	-1.98e-01	-6.37085	-3.43e-02
1944_at	9.42e-01	8.44e-01	-1.98e-01	-6.37086	-3.39e-02
197358_at	9.42e-01	8.44e-01	1.98e-01	-6.37087	4.48e-02
157777_at	9.42e-01	8.44e-01	1.98e-01	-6.37089	2.90e-02
27107_at	9.42e-01	8.44e-01	-1.98e-01	-6.37089	-5.55e-02
23263_at	9.42e-01	8.44e-01	1.98e-01	-6.3709	2.95e-02
400499_at	9.42e-01	8.45e-01	-1.98e-01	-6.37093	-3.26e-02
101927721_at	9.42e-01	8.45e-01	-1.98e-01	-6.37094	-3.02e-02
101928246_at	9.43e-01	8.45e-01	-1.98e-01	-6.37097	-5.39e-02
168090_at	9.43e-01	8.45e-01	1.98e-01	-6.37098	3.34e-02
497634_at	9.43e-01	8.45e-01	1.97e-01	-6.37101	3.78e-02
390212_at	9.43e-01	8.45e-01	1.97e-01	-6.37103	3.61e-02
4762_at	9.43e-01	8.45e-01	1.97e-01	-6.37108	4.02e-02
8654_at	9.43e-01	8.45e-01	-1.97e-01	-6.37109	-7.48e-02
100302257_at	9.43e-01	8.45e-01	1.97e-01	-6.37112	6.05e-02
11067_at	9.43e-01	8.45e-01	-1.97e-01	-6.37112	-6.45e-02
100288974_at	9.43e-01	8.45e-01	-1.97e-01	-6.37113	-7.56e-02
25778_at	9.43e-01	8.45e-01	1.97e-01	-6.37114	4.68e-02
4798_at	9.43e-01	8.45e-01	-1.97e-01	-6.37115	-3.30e-02
574409_at	9.43e-01	8.45e-01	-1.97e-01	-6.37115	-3.21e-02
55696_at	9.43e-01	8.46e-01	-1.96e-01	-6.37119	-4.75e-02
6059_at	9.43e-01	8.46e-01	-1.96e-01	-6.37121	-8.34e-02
84650_at	9.43e-01	8.46e-01	1.96e-01	-6.37124	4.29e-02
342977_at	9.43e-01	8.46e-01	1.96e-01	-6.37125	4.01e-02
100128071_at	9.43e-01	8.46e-01	1.96e-01	-6.37132	4.19e-02
64282_at	9.43e-01	8.46e-01	-1.96e-01	-6.37133	-4.61e-02
8685_at	9.43e-01	8.46e-01	-1.96e-01	-6.37133	-5.77e-02
139105_at	9.44e-01	8.46e-01	-1.96e-01	-6.37138	-3.01e-02
598_at	9.44e-01	8.46e-01	-1.95e-01	-6.3714	-3.44e-02
23766_at	9.44e-01	8.46e-01	1.95e-01	-6.37141	5.24e-02
171392_at	9.44e-01	8.46e-01	1.95e-01	-6.37141	1.12e-01
728833_at	9.44e-01	8.46e-01	1.95e-01	-6.37142	1.22e-01
57451_at	9.44e-01	8.46e-01	-1.95e-01	-6.37142	-7.41e-02
102723596_at	9.44e-01	8.47e-01	1.95e-01	-6.37144	5.96e-02
286234_at	9.44e-01	8.47e-01	1.95e-01	-6.37145	4.49e-02
283284_at	9.44e-01	8.47e-01	1.95e-01	-6.37145	5.07e-02
149647_at	9.44e-01	8.47e-01	-1.95e-01	-6.37146	-3.29e-02
100129213_at	9.44e-01	8.47e-01	1.95e-01	-6.37147	3.71e-02
116442_at	9.44e-01	8.47e-01	-1.95e-01	-6.37147	-6.43e-02
66000_at	9.44e-01	8.47e-01	-1.95e-01	-6.37151	-4.24e-02
26115_at	9.44e-01	8.47e-01	-1.95e-01	-6.37152	-6.03e-02
151176_at	9.44e-01	8.47e-01	-1.95e-01	-6.37153	-4.70e-02
221749_at	9.44e-01	8.47e-01	1.95e-01	-6.37153	4.69e-02
7518_at	9.44e-01	8.47e-01	1.95e-01	-6.37153	5.89e-02
90353_at	9.44e-01	8.47e-01	-1.95e-01	-6.37154	-4.22e-02
57696_at	9.44e-01	8.47e-01	-1.95e-01	-6.37154	-4.62e-02
54801_at	9.44e-01	8.47e-01	1.95e-01	-6.37155	7.17e-02
101927617_at	9.44e-01	8.47e-01	1.95e-01	-6.37155	1.19e-01
66037_at	9.44e-01	8.47e-01	-1.95e-01	-6.37156	-3.22e-02
4634_at	9.44e-01	8.47e-01	1.94e-01	-6.37161	5.32e-02
1141_at	9.44e-01	8.47e-01	1.94e-01	-6.37161	4.02e-02
101929207_at	9.44e-01	8.47e-01	-1.94e-01	-6.37162	-4.10e-02
3136_at	9.44e-01	8.47e-01	1.94e-01	-6.37163	6.72e-02
112752_at	9.44e-01	8.47e-01	-1.94e-01	-6.37166	-3.97e-02
374378_at	9.44e-01	8.47e-01	1.94e-01	-6.37166	5.44e-02
101927067_at	9.44e-01	8.48e-01	1.94e-01	-6.3717	1.21e-01
390651_at	9.44e-01	8.48e-01	-1.94e-01	-6.37172	-3.31e-02
693134_at	9.44e-01	8.48e-01	1.94e-01	-6.37172	4.08e-02
5619_at	9.44e-01	8.48e-01	1.94e-01	-6.37172	2.93e-02
84657_at	9.44e-01	8.48e-01	-1.94e-01	-6.37173	-6.66e-02
645528_at	9.44e-01	8.48e-01	-1.94e-01	-6.37174	-6.46e-02
250_at	9.44e-01	8.48e-01	1.93e-01	-6.37178	6.69e-02
9290_at	9.44e-01	8.48e-01	1.93e-01	-6.37178	3.50e-02
85508_at	9.44e-01	8.48e-01	-1.93e-01	-6.37178	-3.09e-02
286076_at	9.44e-01	8.48e-01	-1.93e-01	-6.37179	-4.96e-02
285622_at	9.44e-01	8.48e-01	-1.93e-01	-6.3718	-4.14e-02
23216_at	9.44e-01	8.48e-01	-1.93e-01	-6.37182	-2.39e-02
147495_at	9.44e-01	8.48e-01	1.93e-01	-6.37183	3.85e-02
401388_at	9.44e-01	8.48e-01	-1.93e-01	-6.37186	-3.56e-02
647859_at	9.44e-01	8.48e-01	-1.93e-01	-6.37187	-8.64e-02
5718_at	9.44e-01	8.48e-01	1.93e-01	-6.37187	2.54e-02
139604_at	9.44e-01	8.48e-01	-1.93e-01	-6.37189	-3.35e-02
767606_at	9.44e-01	8.48e-01	-1.93e-01	-6.3719	-3.42e-02
51282_at	9.44e-01	8.48e-01	1.93e-01	-6.37192	5.14e-02
100874323_at	9.44e-01	8.49e-01	-1.93e-01	-6.37194	-5.49e-02
197187_at	9.44e-01	8.49e-01	-1.93e-01	-6.37196	-5.46e-02
28625_at	9.44e-01	8.49e-01	1.93e-01	-6.37196	3.56e-02
101929694_at	9.44e-01	8.49e-01	1.93e-01	-6.37196	2.84e-02
101927024_at	9.44e-01	8.49e-01	1.92e-01	-6.37197	3.53e-02
133022_at	9.44e-01	8.49e-01	-1.92e-01	-6.37198	-5.92e-02
22989_at	9.44e-01	8.49e-01	-1.92e-01	-6.37199	-2.86e-02
9929_at	9.44e-01	8.49e-01	-1.92e-01	-6.372	-7.50e-02
55632_at	9.44e-01	8.49e-01	-1.92e-01	-6.37201	-8.19e-02
63876_at	9.44e-01	8.49e-01	-1.92e-01	-6.37201	-4.10e-02
221150_at	9.44e-01	8.49e-01	-1.92e-01	-6.37201	-6.32e-02
58157_at	9.44e-01	8.49e-01	1.92e-01	-6.37201	3.18e-02
252952_at	9.44e-01	8.49e-01	-1.92e-01	-6.37203	-3.02e-02
5134_at	9.44e-01	8.49e-01	-1.92e-01	-6.37204	-2.98e-02
100506374_at	9.44e-01	8.49e-01	1.92e-01	-6.37204	5.79e-02
57088_at	9.44e-01	8.49e-01	-1.92e-01	-6.37207	-2.93e-02
101929329_at	9.44e-01	8.49e-01	1.92e-01	-6.37207	2.92e-02
124872_at	9.44e-01	8.49e-01	-1.92e-01	-6.37208	-4.62e-02
157773_at	9.44e-01	8.49e-01	-1.92e-01	-6.3721	-6.54e-02
5924_at	9.44e-01	8.49e-01	1.92e-01	-6.37212	5.91e-02
100101266_at	9.44e-01	8.49e-01	-1.92e-01	-6.37216	-9.91e-02
9037_at	9.45e-01	8.50e-01	-1.91e-01	-6.37222	-5.89e-02
1763_at	9.45e-01	8.50e-01	1.91e-01	-6.37223	5.64e-02
101929505_at	9.45e-01	8.50e-01	-1.91e-01	-6.37225	-3.13e-02
55026_at	9.45e-01	8.50e-01	1.91e-01	-6.37225	6.26e-02
56061_at	9.45e-01	8.50e-01	-1.91e-01	-6.37226	-4.19e-02
55117_at	9.45e-01	8.50e-01	-1.91e-01	-6.37228	-2.40e-02
83861_at	9.45e-01	8.50e-01	1.91e-01	-6.37228	6.07e-02
407030_at	9.45e-01	8.50e-01	1.91e-01	-6.37228	2.87e-02
101928564_at	9.45e-01	8.50e-01	1.91e-01	-6.37229	3.28e-02
57109_at	9.45e-01	8.50e-01	1.91e-01	-6.37231	6.05e-02
26471_at	9.45e-01	8.50e-01	-1.91e-01	-6.37231	-6.44e-02
286828_at	9.45e-01	8.50e-01	-1.91e-01	-6.37234	-3.26e-02
4583_at	9.45e-01	8.50e-01	-1.91e-01	-6.37235	-2.89e-02
206426_at	9.45e-01	8.50e-01	1.90e-01	-6.37236	4.70e-02
54920_at	9.45e-01	8.50e-01	1.90e-01	-6.37237	4.96e-02
85290_at	9.45e-01	8.50e-01	1.90e-01	-6.37237	3.62e-02
1089_at	9.45e-01	8.50e-01	1.90e-01	-6.3724	3.86e-02
100132273_at	9.45e-01	8.50e-01	1.90e-01	-6.3724	7.61e-02
284383_at	9.45e-01	8.51e-01	-1.90e-01	-6.37243	-3.96e-02
400680_at	9.45e-01	8.51e-01	-1.90e-01	-6.37243	-2.39e-02
55657_at	9.45e-01	8.51e-01	-1.90e-01	-6.37247	-6.57e-02
79017_at	9.45e-01	8.51e-01	-1.90e-01	-6.37248	-4.21e-02
54908_at	9.45e-01	8.51e-01	-1.90e-01	-6.37248	-4.98e-02
2900_at	9.45e-01	8.51e-01	1.90e-01	-6.3725	4.11e-02
57643_at	9.45e-01	8.51e-01	1.90e-01	-6.37251	5.67e-02
168002_at	9.45e-01	8.51e-01	-1.90e-01	-6.37251	-4.93e-02
646096_at	9.45e-01	8.51e-01	-1.90e-01	-6.37252	-6.65e-02
8569_at	9.45e-01	8.51e-01	-1.90e-01	-6.37253	-6.63e-02
54069_at	9.45e-01	8.51e-01	-1.89e-01	-6.37255	-6.02e-02
10015_at	9.45e-01	8.51e-01	-1.89e-01	-6.37256	-3.16e-02
54838_at	9.45e-01	8.51e-01	1.89e-01	-6.37258	3.81e-02
101928244_at	9.45e-01	8.51e-01	1.89e-01	-6.37258	3.71e-02
79001_at	9.45e-01	8.51e-01	-1.89e-01	-6.37259	-3.60e-02
652995_at	9.45e-01	8.51e-01	1.89e-01	-6.37259	4.17e-02
650226_at	9.45e-01	8.51e-01	-1.89e-01	-6.3726	-4.33e-02
2352_at	9.45e-01	8.51e-01	-1.89e-01	-6.37264	-6.37e-02
56655_at	9.45e-01	8.51e-01	1.89e-01	-6.37265	4.18e-02
4830_at	9.45e-01	8.51e-01	1.89e-01	-6.37266	5.85e-02
100289473_at	9.45e-01	8.51e-01	-1.89e-01	-6.37267	-4.72e-02
283692_at	9.45e-01	8.52e-01	-1.89e-01	-6.3727	-4.23e-02
285626_at	9.45e-01	8.52e-01	1.89e-01	-6.3727	2.70e-02
