ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1813517	0.9997	0.90703637	-0.1174565	-5.075	-0.01519636	930425333	DISP2	dispatched RND transporter family member 2
ILMN_1779282	0.9997	0.90708455	-0.1173953	-5.075	-0.01818756	NA		
ILMN_1706255	0.9997	0.90710089	0.1173746	-5.075	0.017876	NA		
ILMN_1713884	0.9997	0.9071686	0.1172887	-5.075	0.01752697	48762675	TSR3	TSR3, acp transferase ribosome maturation factor
ILMN_1718093	0.9997	0.90721267	0.1172327	-5.075	0.01894617	209976995	ALG1	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase
ILMN_3289920	0.9997	0.90722427	-0.117218	-5.075	-0.01427261	NA		
ILMN_3238977	0.9997	0.90722547	0.1172165	-5.075	0.01233167	209954643	TSSC2	tumor suppressing subtransferable candidate 2 pseudogene
ILMN_1765714	0.9997	0.90723889	-0.1171994	-5.075	-0.01533639	514052665	UBE2E3	ubiquitin conjugating enzyme E2 E3
ILMN_1826101	0.9997	0.90727946	-0.1171479	-5.075	-0.01587453	24901291	LOC101929054	uncharacterized LOC101929054
ILMN_1797974	0.9997	0.90731801	-0.117099	-5.075	-0.01926817	557440881	AIG1	androgen induced 1
ILMN_1725809	0.9997	0.90733802	-0.1170736	-5.075	-0.01502964	323098343	IL18BP	interleukin 18 binding protein
ILMN_1843784	0.9997	0.90739531	0.1170009	-5.075	0.01423247	3039936		
ILMN_2364674	0.9997	0.90741102	0.1169809	-5.075	0.01459028	238550160	TRPT1	tRNA phosphotransferase 1
ILMN_1718207	0.9997	0.90743895	0.1169455	-5.075	0.01727289	224177468	SETDB1	SET domain bifurcated 1
ILMN_1675898	0.9997	0.90747824	-0.1168956	-5.075	-0.01821169	387912563	SH3BP5	SH3 domain binding protein 5
ILMN_3285238	0.9997	0.90748664	-0.1168849	-5.075	-0.01613322	NA		
ILMN_1749722	0.9997	0.90750532	0.1168612	-5.075	0.01823836	NA		
ILMN_1884754	0.9997	0.90750689	0.1168592	-5.075	0.01272886	3802310	LOC101927418	uncharacterized LOC101927418
ILMN_1749799	0.9997	0.90752016	-0.1168424	-5.075	-0.02044394	254028191	HMGN5	high mobility group nucleosome binding domain 5
ILMN_3245792	0.9997	0.90753831	0.1168194	-5.075	0.01466767	NA		
ILMN_1766261	0.9997	0.90755179	-0.1168022	-5.075	-0.02179231	93277101	SLC2A12	solute carrier family 2 member 12
ILMN_3272518	0.9997	0.90762364	0.116711	-5.075	0.01549111	NA		
ILMN_2415650	0.9997	0.90764611	-0.1166825	-5.075	-0.01448969	65508540	KIR2DL5A	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A
ILMN_2313851	0.9997	0.90766886	0.1166536	-5.075	0.01964069	308153252	OSBPL9	oxysterol binding protein like 9
ILMN_1917079	0.9997	0.90768489	0.1166333	-5.075	0.0192415	6576594		
ILMN_3188076	0.9997	0.90769374	-0.1166221	-5.075	-0.02664367	NA		
ILMN_3269342	0.9997	0.90774429	-0.1165579	-5.075	-0.01886889	NA		
ILMN_1892391	0.9997	0.90774895	0.116552	-5.075	0.01678803	4188949		
ILMN_1661971	0.9997	0.90775168	-0.1165485	-5.075	-0.01289567	55770896	ARHGAP25	Rho GTPase activating protein 25
ILMN_3289721	0.9997	0.90779102	0.1164986	-5.075	0.01423781	NA		
ILMN_1795448	0.9997	0.90781722	0.1164653	-5.075	0.01550728	45504385	OR2B6	olfactory receptor family 2 subfamily B member 6
ILMN_2189371	0.9997	0.90781903	-0.116463	-5.075	-0.02876369	917959093	NTNG1	netrin G1
ILMN_3257995	0.9997	0.90784373	-0.1164317	-5.075	-0.01467269	NA		
ILMN_2046730	0.9997	0.90791162	-0.1163455	-5.075	-0.01575667	115298655	S100A10	S100 calcium binding protein A10
ILMN_1744618	0.9997	0.90795815	-0.1162865	-5.075	-0.01344169	NA		
ILMN_1741475	0.9997	0.90797934	0.1162596	-5.075	0.01465908	142376057	PPP1R35	protein phosphatase 1 regulatory subunit 35
ILMN_1730625	0.9997	0.90798589	-0.1162512	-5.075	-0.01684	156523969	AHSG	alpha 2-HS glycoprotein
ILMN_1721888	0.9997	0.90800628	-0.1162254	-5.075	-0.01480272	974005392	ITGA2B	integrin subunit alpha 2b
ILMN_3190442	0.9997	0.9080146	-0.1162148	-5.075	-0.01335317	NA		
ILMN_1790881	0.9997	0.90807279	0.116141	-5.075	0.02302819	283135105	HNMT	histamine N-methyltransferase
ILMN_1771957	0.9997	0.90807458	-0.1161387	-5.075	-0.01923708	365824289	MAN1B1	mannosidase alpha class 1B member 1
ILMN_1779034	0.9997	0.90814631	-0.1160476	-5.075	-0.02313461	41393550	NADSYN1	NAD synthetase 1
ILMN_3254515	0.9997	0.90815281	-0.1160394	-5.075	-0.01515108	NA		
ILMN_1681884	0.9997	0.90815704	0.116034	-5.075	0.01298939	NA		
ILMN_1749379	0.9997	0.90819022	-0.1159919	-5.075	-0.0167445	169790924	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
ILMN_1915949	0.9997	0.90819574	0.1159849	-5.075	0.01660269	8167936		
ILMN_1757152	0.9997	0.90821333	-0.1159626	-5.075	-0.01708503	262050676	MAGEC2	MAGE family member C2
ILMN_1710026	0.9997	0.90821689	-0.1159581	-5.075	-0.01383336	21040268	RNF133	ring finger protein 133
ILMN_1746716	0.9997	0.90823038	0.1159409	-5.075	0.02226158	NA		
ILMN_2403851	0.9997	0.90826628	-0.1158954	-5.075	-0.011171	289577048	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
ILMN_1780773	0.9997	0.90827643	-0.1158825	-5.075	-0.01593664	257470985	LINC00938	long intergenic non-protein coding RNA 938
ILMN_1806044	0.9997	0.90834327	0.1157977	-5.076	0.01849108	NA		
ILMN_1751040	0.9997	0.9083581	0.1157788	-5.076	0.01455433	523425711	RAB23	RAB23, member RAS oncogene family
ILMN_1666652	0.9997	0.90838472	0.115745	-5.076	0.01258131	NA		
ILMN_3242266	0.9997	0.90838845	-0.1157403	-5.076	-0.01308767	149944423	ACCSL	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like
ILMN_2320672	0.9997	0.90842047	0.1156997	-5.076	0.01260336	815891364	UNC45B	unc-45 myosin chaperone B
ILMN_1901867	0.9997	0.90842712	0.1156912	-5.076	0.01787842	NA		
ILMN_1699750	0.9997	0.90843782	-0.1156777	-5.076	-0.03152436	218777838	EPHX3	epoxide hydrolase 3
ILMN_1663948	0.9997	0.90846687	0.1156408	-5.076	0.01425483	NA		
ILMN_1654016	0.9997	0.90847083	-0.1156358	-5.076	-0.01963236	222144322	MYL12B	myosin light chain 12B
ILMN_2410516	0.9997	0.90849386	-0.1156065	-5.076	-0.0331115	193211599	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
ILMN_1768969	0.9997	0.90849785	0.1156015	-5.076	0.01827244	328447199	LBR	lamin B receptor
ILMN_1892766	0.9997	0.90851378	-0.1155813	-5.076	-0.022042	5540377		
ILMN_3310156	0.9997	0.90854337	0.1155437	-5.076	0.01526661	115432108	SNORD113-4	small nucleolar RNA, C/D box 113-4
ILMN_2331636	0.9997	0.90854661	-0.1155396	-5.076	-0.01755033	631790826	ACACA	acetyl-CoA carboxylase alpha
ILMN_1705743	0.9997	0.90856647	0.1155144	-5.076	0.01792125	512388689	ARHGEF40	Rho guanine nucleotide exchange factor 40
ILMN_1699205	0.9997	0.90857441	-0.1155043	-5.076	-0.01724658	60218900	C1orf146	chromosome 1 open reading frame 146
ILMN_1847494	0.9997	0.90859518	0.115478	-5.076	0.02018667	13341291	SLC16A7	solute carrier family 16 member 7
ILMN_3165619	0.9997	0.90859707	0.1154756	-5.076	0.01370983	103488725		
ILMN_1794818	0.9997	0.90860196	-0.1154693	-5.076	-0.011765	50083286	LHX8	LIM homeobox 8
ILMN_1751143	0.9997	0.90862468	0.1154405	-5.076	0.02613658	1043523366	TMEM243	transmembrane protein 243
ILMN_1864016	0.9997	0.90862496	0.1154401	-5.076	0.01611744	5671108		
ILMN_1728872	0.9997	0.90863453	0.115428	-5.076	0.01474169	NA		
ILMN_1698752	0.9997	0.90870772	0.1153351	-5.076	0.01857981	531034768	NLRX1	NLR family member X1
ILMN_1903406	0.9997	0.9087685	-0.115258	-5.076	-0.01422575	NA		
ILMN_1879480	0.9997	0.90877623	0.1152482	-5.076	0.01827	21751275	CCNG2	cyclin G2
ILMN_1775243	0.9997	0.90882513	0.1151861	-5.076	0.01265125	NA		
ILMN_1869109	0.9997	0.9088352	-0.1151733	-5.076	-0.02137183	21755199	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
ILMN_1786319	0.9997	0.90886255	0.1151386	-5.076	0.01191364	116256326	MME	membrane metallo-endopeptidase
ILMN_2404320	0.9997	0.90891302	0.1150746	-5.076	0.01172619	122937509	SNTN	sentan, cilia apical structure protein
ILMN_2068522	0.9997	0.9089154	-0.1150716	-5.076	-0.01793089	32563555	FAM197Y2P	family with sequence similarity 197, Y-linked, member 2, pseudogene
ILMN_2220772	0.9997	0.90892253	-0.1150625	-5.076	-0.01430028	NA		
ILMN_3181356	0.9997	0.90892467	0.1150598	-5.076	0.01360353	NA		
ILMN_2347298	0.9997	0.90894447	-0.1150347	-5.076	-0.01671375	259906401	TSPYL2	TSPY like 2
ILMN_1875980	0.9997	0.90895078	0.1150267	-5.076	0.01797792	2715749		
ILMN_2402629	0.9997	0.90899257	0.1149736	-5.076	0.02170947	568815598	METTL9	methyltransferase like 9
ILMN_2093980	0.9997	0.90900439	-0.1149586	-5.076	-0.01382036	409264656	TMEM38B	transmembrane protein 38B
ILMN_1723584	0.9997	0.90902593	-0.1149313	-5.076	-0.01442786	NA		
ILMN_1710523	0.9997	0.90905377	0.114896	-5.076	0.01405447	291621711	ATP8B1	ATPase phospholipid transporting 8B1
ILMN_1655754	0.9997	0.9090596	0.1148886	-5.076	0.02018911	NA		
ILMN_1764061	0.9997	0.90906669	-0.1148796	-5.076	-0.01627328	116805318	F11	coagulation factor XI
ILMN_1698950	0.9997	0.9090913	0.1148483	-5.076	0.01800408	48762925	PWP2	PWP2 periodic tryptophan protein homolog (yeast)
ILMN_1805646	0.9997	0.90910959	0.1148251	-5.076	0.01646161	815891164	SS18	SS18, nBAF chromatin remodeling complex subunit
ILMN_3245264	0.9997	0.90913312	0.1147953	-5.076	0.01314172	NA		
ILMN_1811114	0.9997	0.90914616	-0.1147787	-5.076	-0.01321606	33469957	SDS	serine dehydratase
ILMN_3247059	0.9997	0.90917475	-0.1147424	-5.076	-0.01665133	84872015	HYALP1	hyaluronoglucosaminidase pseudogene 1
ILMN_2330584	0.9997	0.90917657	0.1147401	-5.076	0.01911319	380503831	DDX19B	DEAD-box helicase 19B
ILMN_2360229	0.9997	0.90926992	-0.1146217	-5.076	-0.01911383	56788400	MAPKAP1	mitogen-activated protein kinase associated protein 1
ILMN_1707741	0.9997	0.90927302	-0.1146177	-5.076	-0.01451781	148235001	TBC1D26	TBC1 domain family member 26
ILMN_1678671	0.9997	0.90927765	-0.1146118	-5.076	-0.02654428	62865888	KLHL24	kelch like family member 24
ILMN_1661968	0.9997	0.90929728	-0.1145869	-5.076	-0.01559653	NA		
ILMN_3228294	0.9997	0.90931161	0.1145688	-5.076	0.02569208	NA		
ILMN_1701991	0.9997	0.90932346	-0.1145537	-5.076	-0.01891369	237757307	SYNJ1	synaptojanin 1
ILMN_1911968	0.9997	0.90932659	-0.1145497	-5.076	-0.01698028	NA		
ILMN_1799519	0.9997	0.90933725	0.1145362	-5.076	0.02562261	514239928	IL36B	interleukin 36, beta
ILMN_2086654	0.9997	0.90939284	0.1144657	-5.076	0.014855	82734216	DEFB112	defensin beta 112
ILMN_2048228	0.9997	0.90939515	0.1144627	-5.076	0.01402567	149944512	TTTY2	testis-specific transcript, Y-linked 2 (non-protein coding)
ILMN_1701213	0.9997	0.90939587	-0.1144618	-5.076	-0.01695528	117938278	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
ILMN_1721849	0.9997	0.90941622	0.114436	-5.076	0.01443986	332801007	ZNF660	zinc finger protein 660
ILMN_1803398	0.9997	0.90941983	-0.1144314	-5.076	-0.02052247	635172878	SRF	serum response factor
ILMN_1657855	0.9997	0.90944429	0.1144004	-5.076	0.01395736	198386318	ACTL6B	actin like 6B
ILMN_1704557	0.9997	0.9094511	-0.1143917	-5.076	-0.02221625	440546393	RPS6KB1	ribosomal protein S6 kinase B1
ILMN_1694414	0.9997	0.90952596	-0.1142967	-5.076	-0.01400342	112784977	NANOS2	nanos C2HC-type zinc finger 2
ILMN_1720059	0.9997	0.90955342	-0.1142619	-5.076	-0.02973561	1024389567	HMBOX1	homeobox containing 1
ILMN_1669206	0.9997	0.90965242	-0.1141363	-5.076	-0.01368158	388454195	CNOT1	CCR4-NOT transcription complex subunit 1
ILMN_2167805	0.9997	0.90965352	-0.1141349	-5.076	-0.03488036	61742794	LUM	lumican
ILMN_1863639	0.9997	0.90965398	0.1141343	-5.076	0.01303325	83132454		
ILMN_1766718	0.9997	0.90967533	0.1141072	-5.076	0.01835792	558472751	LYSMD3	LysM domain containing 3
ILMN_1752935	0.9997	0.90970396	-0.1140709	-5.076	-0.01416758	121949782	TMEM30B	transmembrane protein 30B
ILMN_1748730	0.9997	0.90972914	-0.1140389	-5.076	-0.01285092	62526042	CTRC	chymotrypsin C
ILMN_1783247	0.9997	0.90972999	-0.1140379	-5.076	-0.02170092	770478881	C10orf11	chromosome 10 open reading frame 11
ILMN_3279365	0.9997	0.90974198	-0.1140226	-5.076	-0.01765931	224451015	LOC440040	glutamate metabotropic receptor 5 pseudogene
ILMN_1668505	0.9997	0.90975337	-0.1140082	-5.076	-0.01688881	NA		
ILMN_1848273	0.9997	0.90976626	-0.1139918	-5.076	-0.01498514	198442843	DNAH10	dynein axonemal heavy chain 10
ILMN_1772706	0.9997	0.90977425	0.1139817	-5.076	0.03352011	209969689	BORCS7	BLOC-1 related complex subunit 7
