ID	adj.P.Val	P.Value	t	B	logFC
79698_at	9.85e-01	9.48e-01	-0.0648052	-6.29607	-0.0185131
100272217_at	9.85e-01	9.49e-01	-0.0646456	-6.29608	-0.0146734
64211_at	9.85e-01	9.49e-01	-0.0645358	-6.29608	-0.0120144
100996279_at	9.85e-01	9.49e-01	-0.0644523	-6.29609	-0.011581
727910_at	9.85e-01	9.49e-01	-0.0644393	-6.29609	-0.0152992
646508_at	9.85e-01	9.49e-01	-0.0644339	-6.29609	-0.0186044
3658_at	9.85e-01	9.49e-01	0.0643998	-6.29609	0.008503
126014_at	9.85e-01	9.49e-01	0.0642863	-6.2961	0.0102372
642236_at	9.85e-01	9.49e-01	-0.0641668	-6.29611	-0.0231492
6569_at	9.85e-01	9.49e-01	0.0641509	-6.29611	0.041594
101928117_at	9.85e-01	9.49e-01	0.0641402	-6.29611	0.0165024
219402_at	9.85e-01	9.49e-01	0.0641282	-6.29611	0.0096365
51010_at	9.85e-01	9.49e-01	-0.0640337	-6.29612	-0.0093375
10617_at	9.85e-01	9.49e-01	0.0638809	-6.29613	0.0078097
441024_at	9.85e-01	9.49e-01	-0.0636604	-6.29614	-0.0186584
28520_at	9.85e-01	9.49e-01	-0.063636	-6.29614	-0.0198387
101927889_at	9.85e-01	9.49e-01	-0.0635725	-6.29614	-0.0099878
1995_at	9.85e-01	9.49e-01	-0.0635504	-6.29615	-0.0115807
84253_at	9.85e-01	9.50e-01	-0.063473	-6.29615	-0.0106347
56965_at	9.85e-01	9.50e-01	-0.0634299	-6.29615	-0.009117
9079_at	9.85e-01	9.50e-01	0.0633586	-6.29616	0.0163421
116437_at	9.85e-01	9.50e-01	-0.0631979	-6.29617	-0.0185068
55208_at	9.85e-01	9.50e-01	-0.0631295	-6.29617	-0.0155055
28736_at	9.85e-01	9.50e-01	0.0631132	-6.29617	0.0207163
3887_at	9.85e-01	9.50e-01	-0.0630865	-6.29617	-0.0149218
342357_at	9.85e-01	9.50e-01	-0.0628673	-6.29619	-0.0109904
9890_at	9.85e-01	9.50e-01	-0.0627498	-6.2962	-0.0194346
94097_at	9.85e-01	9.50e-01	0.062723	-6.2962	0.0149556
83551_at	9.85e-01	9.50e-01	-0.0626736	-6.2962	-0.0093004
349565_at	9.85e-01	9.50e-01	0.0626575	-6.2962	0.0126978
7712_at	9.85e-01	9.50e-01	0.0625512	-6.29621	0.018436
339_at	9.85e-01	9.50e-01	0.0625481	-6.29621	0.0087982
79825_at	9.85e-01	9.50e-01	-0.0625267	-6.29621	-0.0112519
284521_at	9.85e-01	9.50e-01	-0.0624876	-6.29621	-0.009145
124773_at	9.85e-01	9.50e-01	-0.06246	-6.29621	-0.0120236
57026_at	9.85e-01	9.50e-01	0.062236	-6.29623	0.0151567
55034_at	9.85e-01	9.51e-01	0.0621934	-6.29623	0.0161396
5599_at	9.85e-01	9.51e-01	-0.0621807	-6.29623	-0.0110328
59307_at	9.85e-01	9.51e-01	0.0620938	-6.29624	0.0117599
101929395_at	9.85e-01	9.51e-01	-0.0619008	-6.29625	-0.0110855
200504_at	9.85e-01	9.51e-01	0.0618477	-6.29625	0.0072217
282980_at	9.85e-01	9.51e-01	-0.0618146	-6.29625	-0.0122188
6907_at	9.85e-01	9.51e-01	-0.0618059	-6.29625	-0.0158417
101927905_at	9.85e-01	9.51e-01	-0.0617741	-6.29625	-0.0164171
390151_at	9.85e-01	9.51e-01	-0.0617651	-6.29626	-0.010742
3833_at	9.85e-01	9.51e-01	0.0617199	-6.29626	0.0079369
22848_at	9.85e-01	9.51e-01	0.0616103	-6.29626	0.0087006
84803_at	9.85e-01	9.51e-01	-0.0613701	-6.29628	-0.0212056
100131801_at	9.85e-01	9.51e-01	-0.0613584	-6.29628	-0.012954
102723320_at	9.85e-01	9.51e-01	0.0613372	-6.29628	0.0099404
2778_at	9.86e-01	9.51e-01	-0.0611224	-6.29629	-0.0064293
85378_at	9.86e-01	9.51e-01	-0.0611092	-6.29629	-0.0106134
101928188_at	9.86e-01	9.51e-01	-0.0610704	-6.2963	-0.0193848
8417_at	9.86e-01	9.51e-01	0.0610558	-6.2963	0.0079357
219990_at	9.86e-01	9.51e-01	0.0609894	-6.2963	0.013352
100216479_at	9.86e-01	9.52e-01	-0.0608761	-6.29631	-0.0210599
8600_at	9.86e-01	9.52e-01	0.0608417	-6.29631	0.0088168
440390_at	9.86e-01	9.52e-01	-0.0606978	-6.29632	-0.0079608
165679_at	9.86e-01	9.52e-01	0.0606617	-6.29632	0.0207821
283897_at	9.86e-01	9.52e-01	0.0604694	-6.29633	0.0128902
6744_at	9.86e-01	9.52e-01	-0.060468	-6.29633	-0.0076688
55179_at	9.86e-01	9.52e-01	-0.0604388	-6.29633	-0.010038
64983_at	9.86e-01	9.52e-01	0.0603787	-6.29634	0.0081662
284408_at	9.86e-01	9.52e-01	-0.0602696	-6.29634	-0.015412
11035_at	9.86e-01	9.52e-01	0.0601866	-6.29635	0.0154558
414351_at	9.86e-01	9.52e-01	-0.0601503	-6.29635	-0.0091221
10566_at	9.86e-01	9.52e-01	0.0600972	-6.29635	0.015623
25800_at	9.86e-01	9.52e-01	0.0598541	-6.29637	0.0127156
221122_at	9.86e-01	9.52e-01	0.059833	-6.29637	0.0113703
4092_at	9.86e-01	9.53e-01	0.0596915	-6.29638	0.009156
440567_at	9.86e-01	9.53e-01	-0.0596189	-6.29638	-0.0130528
7411_at	9.86e-01	9.53e-01	-0.0595447	-6.29639	-0.0077445
401463_at	9.86e-01	9.53e-01	0.059436	-6.29639	0.0084885
11054_at	9.86e-01	9.53e-01	-0.0593983	-6.2964	-0.0134727
1108_at	9.86e-01	9.53e-01	0.0593934	-6.2964	0.0071339
63970_at	9.86e-01	9.53e-01	-0.0593912	-6.2964	-0.0103865
146691_at	9.86e-01	9.53e-01	0.0593584	-6.2964	0.0095194
574486_at	9.86e-01	9.53e-01	0.0593411	-6.2964	0.0104083
4779_at	9.86e-01	9.53e-01	0.0592216	-6.29641	0.0070859
79175_at	9.86e-01	9.53e-01	-0.0592207	-6.29641	-0.0114127
6512_at	9.86e-01	9.53e-01	0.0591771	-6.29641	0.0134184
100500861_at	9.86e-01	9.53e-01	0.0590437	-6.29642	0.0156253
100422982_at	9.86e-01	9.53e-01	0.0588743	-6.29643	0.0062316
693225_at	9.86e-01	9.53e-01	0.0587951	-6.29643	0.0150723
83716_at	9.86e-01	9.53e-01	0.0585317	-6.29645	0.0188742
83700_at	9.86e-01	9.53e-01	-0.0585247	-6.29645	-0.0157905
8331_at	9.86e-01	9.54e-01	0.0584451	-6.29645	0.0185413
219525_at	9.86e-01	9.54e-01	-0.0583284	-6.29646	-0.0083511
157724_at	9.86e-01	9.54e-01	0.0583166	-6.29646	0.0482331
8435_at	9.86e-01	9.54e-01	-0.0582909	-6.29646	-0.0133472
259249_at	9.86e-01	9.54e-01	-0.058207	-6.29646	-0.015078
100873774_at	9.86e-01	9.54e-01	0.05802	-6.29647	0.0159737
79027_at	9.86e-01	9.54e-01	-0.0579894	-6.29648	-0.0101576
79444_at	9.86e-01	9.54e-01	0.0579745	-6.29648	0.0142444
3838_at	9.86e-01	9.54e-01	0.0578872	-6.29648	0.016656
55709_at	9.86e-01	9.54e-01	-0.0578572	-6.29648	-0.0074518
6967_at	9.86e-01	9.54e-01	-0.0578179	-6.29649	-0.0113666
5265_at	9.86e-01	9.54e-01	0.0577789	-6.29649	0.011658
100289211_at	9.86e-01	9.54e-01	0.0577361	-6.29649	0.0098606
22841_at	9.86e-01	9.54e-01	-0.0577212	-6.29649	-0.0074366
147183_at	9.86e-01	9.54e-01	0.0577163	-6.29649	0.0075397
1102_at	9.86e-01	9.54e-01	-0.0576559	-6.29649	-0.0075794
9508_at	9.86e-01	9.54e-01	-0.0575921	-6.2965	-0.0133582
56110_at	9.86e-01	9.54e-01	0.0574757	-6.2965	0.013709
55661_at	9.86e-01	9.54e-01	-0.0574016	-6.29651	-0.0088382
386676_at	9.86e-01	9.54e-01	0.0573482	-6.29651	0.0152019
10978_at	9.87e-01	9.55e-01	0.0571038	-6.29653	0.0137343
100505624_at	9.87e-01	9.55e-01	0.0570951	-6.29653	0.0106307
6750_at	9.87e-01	9.55e-01	-0.057072	-6.29653	-0.0176439
128239_at	9.87e-01	9.55e-01	0.0569762	-6.29653	0.0107752
134083_at	9.87e-01	9.55e-01	-0.0568657	-6.29654	-0.0154501
56992_at	9.87e-01	9.55e-01	0.0568549	-6.29654	0.0121352
100130348_at	9.87e-01	9.55e-01	-0.0567108	-6.29655	-0.008721
724029_at	9.87e-01	9.55e-01	0.0565934	-6.29655	0.0141078
51084_at	9.87e-01	9.55e-01	-0.0565654	-6.29656	-0.0144986
28984_at	9.87e-01	9.55e-01	0.0565539	-6.29656	0.0147226
197187_at	9.87e-01	9.55e-01	-0.0563118	-6.29657	-0.0136557
10090_at	9.87e-01	9.55e-01	0.0561752	-6.29658	0.0122041
84513_at	9.87e-01	9.55e-01	0.0561457	-6.29658	0.0095403
2287_at	9.87e-01	9.55e-01	-0.0559928	-6.29659	-0.0090106
55904_at	9.87e-01	9.55e-01	0.0559704	-6.29659	0.0070516
10342_at	9.87e-01	9.56e-01	0.0558806	-6.29659	0.005454
54900_at	9.87e-01	9.56e-01	-0.0557999	-6.2966	-0.0121058
4121_at	9.87e-01	9.56e-01	0.0557451	-6.2966	0.0059584
644794_at	9.87e-01	9.56e-01	0.0557437	-6.2966	0.0148484
1825_at	9.87e-01	9.56e-01	-0.0557091	-6.2966	-0.0077682
51474_at	9.87e-01	9.56e-01	-0.055688	-6.2966	-0.0082508
18_at	9.87e-01	9.56e-01	0.0556513	-6.29661	0.0179353
56623_at	9.87e-01	9.56e-01	-0.0555735	-6.29661	-0.0095744
338699_at	9.87e-01	9.56e-01	-0.0554806	-6.29661	-0.0129681
10903_at	9.87e-01	9.56e-01	-0.0554581	-6.29662	-0.0116732
3290_at	9.87e-01	9.56e-01	0.05545	-6.29662	0.0153032
81562_at	9.87e-01	9.56e-01	0.0554093	-6.29662	0.0126344
1969_at	9.87e-01	9.56e-01	0.0553341	-6.29662	0.0139208
729338_at	9.87e-01	9.56e-01	0.055258	-6.29663	0.0140561
126661_at	9.87e-01	9.56e-01	0.0552367	-6.29663	0.0110796
5091_at	9.87e-01	9.56e-01	0.0551958	-6.29663	0.0180538
196410_at	9.87e-01	9.56e-01	0.055162	-6.29663	0.0217168
129852_at	9.87e-01	9.56e-01	-0.0550762	-6.29664	-0.0145145
255654_at	9.87e-01	9.56e-01	-0.0549036	-6.29665	-0.0106622
574451_at	9.87e-01	9.56e-01	0.0548826	-6.29665	0.0076186
100505536_at	9.87e-01	9.56e-01	-0.0548714	-6.29665	-0.0115329
196968_at	9.87e-01	9.56e-01	-0.054858	-6.29665	-0.0191459
100423039_at	9.87e-01	9.56e-01	-0.0547982	-6.29665	-0.0169508
102723321_at	9.87e-01	9.57e-01	-0.0546556	-6.29666	-0.0212774
57158_at	9.87e-01	9.57e-01	-0.054593	-6.29666	-0.0116856
140711_at	9.87e-01	9.57e-01	-0.0543931	-6.29667	-0.0138441
123_at	9.87e-01	9.57e-01	-0.0543818	-6.29667	-0.0142363
55576_at	9.87e-01	9.57e-01	0.0543731	-6.29667	0.0062994
101927202_at	9.87e-01	9.57e-01	-0.054165	-6.29669	-0.012251
115749_at	9.87e-01	9.57e-01	-0.0540109	-6.29669	-0.0100924
101929660_at	9.87e-01	9.57e-01	0.0539929	-6.29669	0.0137303
101928558_at	9.87e-01	9.57e-01	0.0539767	-6.2967	0.0128058
202500_at	9.87e-01	9.57e-01	-0.0539558	-6.2967	-0.0078343
204474_at	9.87e-01	9.57e-01	0.0539328	-6.2967	0.0092094
26018_at	9.87e-01	9.57e-01	0.0538715	-6.2967	0.0106773
101928971_at	9.87e-01	9.57e-01	0.0537817	-6.29671	0.0126336
100507131_at	9.87e-01	9.57e-01	0.0537515	-6.29671	0.0117638
101928113_at	9.88e-01	9.57e-01	-0.0535319	-6.29672	-0.0120905
4676_at	9.88e-01	9.58e-01	-0.0533864	-6.29673	-0.0068644
64241_at	9.88e-01	9.58e-01	0.0533718	-6.29673	0.0094337
54082_at	9.88e-01	9.58e-01	0.0533221	-6.29673	0.0101474
645683_at	9.88e-01	9.58e-01	0.0532697	-6.29673	0.0069346
102724064_at	9.88e-01	9.58e-01	0.0531427	-6.29674	0.0273568
339896_at	9.88e-01	9.58e-01	0.0530568	-6.29674	0.0093607
3208_at	9.88e-01	9.58e-01	-0.0530332	-6.29674	-0.024241
3661_at	9.88e-01	9.58e-01	0.0530114	-6.29675	0.0074401
5276_at	9.88e-01	9.58e-01	0.0529898	-6.29675	0.0058881
10382_at	9.88e-01	9.58e-01	0.0529755	-6.29675	0.0141476
284355_at	9.88e-01	9.58e-01	-0.0529555	-6.29675	-0.0109422
101927305_at	9.88e-01	9.58e-01	-0.0528613	-6.29675	-0.0159937
9970_at	9.88e-01	9.58e-01	0.0528292	-6.29675	0.0268222
57719_at	9.88e-01	9.58e-01	-0.052753	-6.29676	-0.0083562
669_at	9.88e-01	9.58e-01	-0.0526406	-6.29676	-0.0078146
643923_at	9.88e-01	9.58e-01	0.0525909	-6.29677	0.0076918
90525_at	9.88e-01	9.58e-01	-0.052563	-6.29677	-0.0086243
6860_at	9.88e-01	9.58e-01	-0.0524871	-6.29677	-0.0093831
101927794_at	9.88e-01	9.58e-01	0.052479	-6.29677	0.0159959
100302161_at	9.88e-01	9.58e-01	0.0522754	-6.29678	0.015305
143689_at	9.88e-01	9.58e-01	0.0521784	-6.29679	0.010432
348654_at	9.88e-01	9.59e-01	0.0520588	-6.29679	0.0130011
9577_at	9.88e-01	9.59e-01	0.0520509	-6.29679	0.0059933
645367_at	9.88e-01	9.59e-01	0.051936	-6.2968	0.0157781
100302289_at	9.88e-01	9.59e-01	-0.0518457	-6.29681	-0.0174463
64579_at	9.88e-01	9.59e-01	0.0518264	-6.29681	0.0064549
641339_at	9.88e-01	9.59e-01	-0.0518223	-6.29681	-0.01724
102724496_at	9.88e-01	9.59e-01	-0.051655	-6.29681	-0.0114345
9256_at	9.88e-01	9.59e-01	-0.0516211	-6.29682	-0.0099291
79948_at	9.88e-01	9.59e-01	-0.0515692	-6.29682	-0.0083016
89910_at	9.88e-01	9.59e-01	0.0515598	-6.29682	0.0056364
644694_at	9.88e-01	9.59e-01	0.0515145	-6.29682	0.0119943
92104_at	9.88e-01	9.59e-01	0.0513094	-6.29683	0.0100465
101929142_at	9.88e-01	9.59e-01	0.0512347	-6.29684	0.0143938
100287592_at	9.88e-01	9.59e-01	0.0510745	-6.29684	0.0098316
728276_at	9.88e-01	9.59e-01	-0.0509705	-6.29685	-0.0085681
55885_at	9.88e-01	9.59e-01	-0.0509109	-6.29685	-0.0108732
64780_at	9.88e-01	9.60e-01	-0.0507903	-6.29686	-0.0098469
25813_at	9.88e-01	9.60e-01	-0.050686	-6.29686	-0.0074037
101929683_at	9.88e-01	9.60e-01	0.0506522	-6.29686	0.0068828
100130331_at	9.88e-01	9.60e-01	-0.0505653	-6.29687	-0.0050685
4796_at	9.88e-01	9.60e-01	-0.0504877	-6.29687	-0.010203
6416_at	9.88e-01	9.60e-01	-0.050313	-6.29688	-0.0130704
57348_at	9.88e-01	9.60e-01	-0.050228	-6.29689	-0.0130091
971_at	9.88e-01	9.60e-01	0.0502234	-6.29689	0.0143709
139411_at	9.88e-01	9.60e-01	-0.05021	-6.29689	-0.0088363
407056_at	9.88e-01	9.60e-01	0.0501687	-6.29689	0.0140887
6443_at	9.88e-01	9.60e-01	-0.0500284	-6.2969	-0.0073544
342132_at	9.88e-01	9.60e-01	0.0500221	-6.2969	0.0110554
254312_at	9.88e-01	9.60e-01	0.0499773	-6.2969	0.0082325
129807_at	9.88e-01	9.60e-01	-0.0499696	-6.2969	-0.0110342
51324_at	9.88e-01	9.60e-01	0.0498138	-6.29691	0.0051779
100422914_at	9.88e-01	9.60e-01	0.0496583	-6.29691	0.0117648
80326_at	9.88e-01	9.61e-01	-0.0496358	-6.29691	-0.0149659
28586_at	9.88e-01	9.61e-01	0.0495337	-6.29692	0.0135481
102724732_at	9.88e-01	9.61e-01	-0.0495221	-6.29692	-0.0082989
728728_at	9.88e-01	9.61e-01	0.0495133	-6.29692	0.0136419
140625_at	9.88e-01	9.61e-01	0.0494856	-6.29692	0.0076491
171546_at	9.88e-01	9.61e-01	-0.0494674	-6.29692	-0.0087931
245806_at	9.88e-01	9.61e-01	0.0494014	-6.29693	0.0084857
2056_at	9.88e-01	9.61e-01	-0.0493875	-6.29693	-0.0103021
57128_at	9.88e-01	9.61e-01	0.0493357	-6.29693	0.0074718
27115_at	9.89e-01	9.61e-01	0.0491769	-6.29694	0.011695
101928051_at	9.89e-01	9.61e-01	0.0490802	-6.29694	0.0235459
23341_at	9.89e-01	9.61e-01	-0.0486973	-6.29696	-0.009112
644100_at	9.89e-01	9.61e-01	0.0486928	-6.29696	0.007476
100652931_at	9.89e-01	9.61e-01	0.0486828	-6.29696	0.0100242
100313938_at	9.89e-01	9.61e-01	-0.0485167	-6.29697	-0.0068839
6317_at	9.89e-01	9.61e-01	-0.0484634	-6.29697	-0.0101611
22800_at	9.89e-01	9.62e-01	0.0483754	-6.29697	0.0114306
1280_at	9.89e-01	9.62e-01	0.0483167	-6.29698	0.0087479
392862_at	9.89e-01	9.62e-01	0.0482857	-6.29698	0.0110764
100500807_at	9.89e-01	9.62e-01	0.0482688	-6.29698	0.0086173
677809_at	9.89e-01	9.62e-01	-0.0482429	-6.29698	-0.0129548
84722_at	9.89e-01	9.62e-01	-0.0482394	-6.29698	-0.0086397
1797_at	9.89e-01	9.62e-01	-0.0481748	-6.29698	-0.0096344
100506233_at	9.89e-01	9.62e-01	0.0481411	-6.29699	0.0087478
286499_at	9.89e-01	9.62e-01	-0.0480857	-6.29699	-0.0078512
130560_at	9.89e-01	9.62e-01	0.048085	-6.29699	0.0092716
55681_at	9.89e-01	9.62e-01	0.0480769	-6.29699	0.007705
5702_at	9.89e-01	9.62e-01	0.0480157	-6.29699	0.0090432
645682_at	9.89e-01	9.62e-01	0.0480098	-6.29699	0.0135759
101927115_at	9.89e-01	9.62e-01	-0.0479218	-6.297	-0.0148062
5136_at	9.89e-01	9.62e-01	-0.0478487	-6.297	-0.0123935
253017_at	9.89e-01	9.62e-01	-0.0476733	-6.29701	-0.007254
259234_at	9.89e-01	9.62e-01	0.0476407	-6.29701	0.0069334
6561_at	9.89e-01	9.62e-01	0.0474934	-6.29702	0.0219675
57157_at	9.89e-01	9.62e-01	-0.0474708	-6.29702	-0.0098082
7287_at	9.89e-01	9.62e-01	0.0471744	-6.29703	0.0085462
6690_at	9.89e-01	9.62e-01	0.0471463	-6.29703	0.0342033
5607_at	9.89e-01	9.63e-01	-0.0470141	-6.29704	-0.0086577
51321_at	9.89e-01	9.63e-01	0.0468535	-6.29705	0.0057293
767606_at	9.89e-01	9.63e-01	-0.0468038	-6.29705	-0.0097601
8448_at	9.89e-01	9.63e-01	-0.0467848	-6.29705	-0.0067794
3018_at	9.89e-01	9.63e-01	0.0467263	-6.29705	0.0119007
100288974_at	9.89e-01	9.63e-01	0.0466788	-6.29705	0.0107286
813_at	9.89e-01	9.63e-01	0.0465156	-6.29706	0.0094069
88_at	9.90e-01	9.63e-01	0.0463361	-6.29707	0.0152501
8854_at	9.90e-01	9.63e-01	-0.0461571	-6.29708	-0.0133373
574499_at	9.90e-01	9.63e-01	0.0459267	-6.29709	0.0154097
51667_at	9.90e-01	9.63e-01	0.0459087	-6.29709	0.0055303
100616471_at	9.90e-01	9.64e-01	-0.0457333	-6.2971	-0.0119458
151484_at	9.90e-01	9.64e-01	0.0457204	-6.2971	0.0085485
55234_at	9.90e-01	9.64e-01	0.0457124	-6.2971	0.0068972
348807_at	9.90e-01	9.64e-01	0.0456988	-6.2971	0.0109104
101928729_at	9.90e-01	9.64e-01	-0.0456353	-6.2971	-0.0095593
7221_at	9.90e-01	9.64e-01	0.045613	-6.2971	0.0087976
3229_at	9.90e-01	9.64e-01	-0.0456104	-6.2971	-0.0086745
2304_at	9.90e-01	9.64e-01	0.0455853	-6.2971	0.0071115
84804_at	9.90e-01	9.64e-01	0.0452472	-6.29712	0.0083586
63925_at	9.90e-01	9.64e-01	0.0452154	-6.29712	0.0091415
6856_at	9.90e-01	9.64e-01	0.0451778	-6.29712	0.0046588
339327_at	9.90e-01	9.64e-01	0.0450502	-6.29713	0.0116917
100128139_at	9.90e-01	9.64e-01	-0.0450398	-6.29713	-0.0112714
100500905_at	9.90e-01	9.64e-01	-0.0449899	-6.29713	-0.0069615
3044_at	9.90e-01	9.64e-01	-0.0449569	-6.29713	-0.0073803
55554_at	9.90e-01	9.64e-01	-0.0449269	-6.29713	-0.0081916
547_at	9.90e-01	9.64e-01	0.0448683	-6.29713	0.0060531
25814_at	9.90e-01	9.64e-01	-0.0446933	-6.29714	-0.0061689
333929_at	9.90e-01	9.64e-01	-0.0446486	-6.29714	-0.0079245
653075_at	9.90e-01	9.64e-01	-0.0446148	-6.29715	-0.016597
159013_at	9.90e-01	9.65e-01	0.0445595	-6.29715	0.0107554
91408_at	9.90e-01	9.65e-01	0.0445052	-6.29715	0.0119053
6401_at	9.90e-01	9.65e-01	0.0444022	-6.29715	0.0146205
10797_at	9.90e-01	9.65e-01	-0.0443749	-6.29716	-0.0113516
26062_at	9.90e-01	9.65e-01	0.0443733	-6.29716	0.0073216
101928646_at	9.90e-01	9.65e-01	-0.044264	-6.29716	-0.0049389
100505585_at	9.90e-01	9.65e-01	-0.0442381	-6.29716	-0.0100575
26354_at	9.90e-01	9.65e-01	0.0442369	-6.29716	0.0085405
51808_at	9.90e-01	9.65e-01	0.0440842	-6.29717	0.0063909
10602_at	9.90e-01	9.65e-01	-0.0440611	-6.29717	-0.0117881
644150_at	9.90e-01	9.65e-01	0.0440556	-6.29717	0.0104062
54796_at	9.90e-01	9.65e-01	-0.0440155	-6.29717	-0.0131389
28409_at	9.90e-01	9.65e-01	-0.0439836	-6.29717	-0.0167576
643854_at	9.90e-01	9.65e-01	0.0439763	-6.29717	0.0110473
1527_at	9.90e-01	9.65e-01	-0.043908	-6.29718	-0.0128302
219869_at	9.90e-01	9.65e-01	-0.0438842	-6.29718	-0.0132286
92482_at	9.90e-01	9.65e-01	-0.04372	-6.29718	-0.0059735
144321_at	9.90e-01	9.65e-01	0.0437187	-6.29718	0.0101558
100505687_at	9.90e-01	9.65e-01	0.0436911	-6.29719	0.0081039
200058_at	9.90e-01	9.65e-01	-0.0435858	-6.29719	-0.0124212
619556_at	9.90e-01	9.65e-01	-0.0435394	-6.29719	-0.0060185
50859_at	9.90e-01	9.65e-01	0.0434711	-6.29719	0.0060234
100422879_at	9.90e-01	9.65e-01	0.0434201	-6.2972	0.0076159
79840_at	9.90e-01	9.65e-01	0.0433888	-6.2972	0.0080248
81832_at	9.90e-01	9.66e-01	0.0432965	-6.2972	0.0062567
84249_at	9.90e-01	9.66e-01	0.0432769	-6.2972	0.0068209
57210_at	9.90e-01	9.66e-01	0.0432295	-6.2972	0.0098498
100507065_at	9.90e-01	9.66e-01	0.0431979	-6.29721	0.0136488
101928414_at	9.90e-01	9.66e-01	0.043191	-6.29721	0.010237
406_at	9.90e-01	9.66e-01	0.0430019	-6.29721	0.01455
101929282_at	9.90e-01	9.66e-01	0.0428961	-6.29722	0.0074615
79290_at	9.90e-01	9.66e-01	0.0428871	-6.29722	0.0065624
55545_at	9.90e-01	9.66e-01	-0.042823	-6.29722	-0.0101374
101929195_at	9.90e-01	9.66e-01	-0.0427872	-6.29722	-0.0080203
51132_at	9.90e-01	9.66e-01	-0.0427152	-6.29723	-0.0057559
28567_at	9.90e-01	9.66e-01	0.0426599	-6.29723	0.0178159
7023_at	9.90e-01	9.66e-01	-0.0424039	-6.29724	-0.0097847
7143_at	9.90e-01	9.66e-01	-0.0423393	-6.29724	-0.0068389
64100_at	9.90e-01	9.66e-01	0.0423193	-6.29724	0.0060211
54860_at	9.90e-01	9.66e-01	0.0422301	-6.29725	0.0075651
92335_at	9.90e-01	9.66e-01	0.0421249	-6.29725	0.0059521
57821_at	9.90e-01	9.67e-01	0.0419834	-6.29726	0.0096877
9220_at	9.90e-01	9.67e-01	0.0419215	-6.29726	0.0146139
137902_at	9.90e-01	9.67e-01	-0.0417611	-6.29727	-0.0139036
51123_at	9.90e-01	9.67e-01	0.0417524	-6.29727	0.0087998
85291_at	9.90e-01	9.67e-01	0.0417462	-6.29727	0.0108601
4634_at	9.90e-01	9.67e-01	-0.0417433	-6.29727	-0.0108788
400027_at	9.90e-01	9.67e-01	-0.0416689	-6.29727	-0.0056209
100505942_at	9.90e-01	9.67e-01	0.0416669	-6.29727	0.0091729
100750247_at	9.90e-01	9.67e-01	0.0416445	-6.29727	0.0090669
7167_at	9.90e-01	9.67e-01	-0.0415554	-6.29727	-0.0081792
388815_at	9.90e-01	9.67e-01	0.0415231	-6.29728	0.0083989
255758_at	9.90e-01	9.67e-01	0.0414859	-6.29728	0.0088846
158_at	9.90e-01	9.67e-01	-0.0414775	-6.29728	-0.0069049
664_at	9.90e-01	9.67e-01	-0.0414638	-6.29728	-0.0068745
83732_at	9.90e-01	9.67e-01	0.0414106	-6.29728	0.0081088
283867_at	9.90e-01	9.67e-01	-0.0413255	-6.29728	-0.0063815
677842_at	9.90e-01	9.67e-01	-0.0412332	-6.29729	-0.0092875
101929432_at	9.90e-01	9.67e-01	0.0412016	-6.29729	0.0103927
80863_at	9.90e-01	9.67e-01	0.0411596	-6.29729	0.0076038
101930010_at	9.90e-01	9.67e-01	-0.0411202	-6.29729	-0.0097406
128218_at	9.90e-01	9.67e-01	0.0410819	-6.29729	0.0070946
219743_at	9.90e-01	9.67e-01	0.0409487	-6.2973	0.0068257
286495_at	9.90e-01	9.67e-01	-0.0409427	-6.2973	-0.0091869
221262_at	9.90e-01	9.67e-01	0.0409382	-6.2973	0.0113099
10336_at	9.90e-01	9.67e-01	0.040879	-6.2973	0.0063722
84618_at	9.90e-01	9.67e-01	-0.0408786	-6.2973	-0.0079772
127534_at	9.90e-01	9.67e-01	-0.0408514	-6.2973	-0.0069426
101927053_at	9.90e-01	9.68e-01	-0.0406784	-6.29731	-0.0076144
259286_at	9.90e-01	9.68e-01	-0.0406018	-6.29731	-0.0065122
94150_at	9.90e-01	9.68e-01	0.0404722	-6.29732	0.0060501
30001_at	9.90e-01	9.68e-01	-0.0404694	-6.29732	-0.0075015
400685_at	9.90e-01	9.68e-01	-0.0404534	-6.29732	-0.0063176
9851_at	9.91e-01	9.68e-01	-0.0403882	-6.29732	-0.0061719
285638_at	9.91e-01	9.68e-01	0.0402455	-6.29733	0.005142
147947_at	9.91e-01	9.68e-01	-0.0402241	-6.29733	-0.0070969
55536_at	9.91e-01	9.68e-01	-0.0401905	-6.29733	-0.0116856
101928169_at	9.91e-01	9.68e-01	-0.0401321	-6.29733	-0.005396
439965_at	9.91e-01	9.68e-01	0.0401274	-6.29733	0.0122792
64769_at	9.91e-01	9.68e-01	0.0400751	-6.29733	0.0066038
10062_at	9.91e-01	9.68e-01	0.0399719	-6.29734	0.0078602
101928122_at	9.91e-01	9.68e-01	-0.0399475	-6.29734	-0.0053125
27232_at	9.91e-01	9.68e-01	0.0398597	-6.29734	0.0100668
100129924_at	9.91e-01	9.68e-01	0.0397467	-6.29735	0.0061392
102467075_at	9.91e-01	9.68e-01	0.0396619	-6.29735	0.0085741
26070_at	9.91e-01	9.69e-01	0.0395538	-6.29735	0.0089717
22893_at	9.91e-01	9.69e-01	0.0393737	-6.29736	0.0081966
200350_at	9.91e-01	9.69e-01	-0.0391962	-6.29737	-0.009826
